prefix,GCD_ICMPv6,GCD_TCPv6,AB_ICMPv6,AB_TCPv6,AB_DNSv6,backing_prefix,ASN
2a05:7880:2d2::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2d3::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2d5::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2d6::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2d7::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2d8::/48,46.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2d::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2da::/48,45.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2db::/48,46.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2dc::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2dd::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2df::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2e2::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2e3::/48,47.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2e4::/48,45.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2e6::/48,44.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2e7::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2e8::/48,46.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2e9::/48,46.0,26.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2e::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2ea::/48,46.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2eb::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2ec::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2ed::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2ee::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2ef::/48,46.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2f0::/48,45.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2f1::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2f2::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2f3::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2f4::/48,47.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2f5::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2f6::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2f7::/48,47.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2f8::/48,47.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2f9::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2f::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2fa::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2fb::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2fc::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:2fd::/48,46.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2fe::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:2ff::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:300::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:300c::/48,46.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:301::/48,46.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:302::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:303::/48,46.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:304::/48,47.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:305::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:306::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:307::/48,47.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:308::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:309::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:30::/48,47.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:30a::/48,45.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:30b::/48,46.0,27.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:30c::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:30d::/48,45.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:30e::/48,45.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:310::/48,47.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:311::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:312::/48,46.0,27.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:313::/48,47.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:314::/48,47.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:315::/48,47.0,27.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:316::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:317::/48,44.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:318::/48,45.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:319::/48,47.0,26.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:31::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:31a::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:31b::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:31c::/48,46.0,21.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:31d::/48,46.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:31e::/48,46.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:31f::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3200::/48,46.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:320::/48,44.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:321::/48,45.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:322::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:323::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:324::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:325::/48,44.0,26.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:326::/48,47.0,27.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:327::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:328::/48,47.0,26.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:329::/48,45.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:32::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:32a::/48,47.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:32b::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:32c::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:32d::/48,45.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:32e::/48,45.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:32f::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:330::/48,46.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:331::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:332::/48,45.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:333::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:335::/48,45.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:336::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:337::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:338::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:339::/48,46.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:33::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:33a::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:33b::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:33c::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:33d::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:33e::/48,47.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:33f::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:340::/48,47.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:341::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:342::/48,46.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:343::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:344::/48,47.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:345::/48,45.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:346::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:348::/48,45.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:349::/48,47.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:34::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:34a::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:34b::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:34c::/48,47.0,27.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:34d::/48,45.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:34e::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:34f::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:351::/48,47.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:352::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:353::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:354::/48,47.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:355::/48,46.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:356::/48,46.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:357::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:358::/48,44.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:359::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:35::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:35a::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:35b::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:35c::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:35d::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:35f::/48,46.0,27.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:360::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:361::/48,44.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:362::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:363::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:364::/48,45.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:365::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:367::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:368::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:369::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:36::/48,47.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:36b::/48,46.0,27.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:36c::/48,47.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:36d::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:36e::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:36f::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:370::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:371::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:372::/48,47.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:373::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:374::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:375::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:376::/48,47.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:377::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:378::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:379::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:37::/48,46.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:37a::/48,47.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:37b::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:37c::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:37d::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:37e::/48,47.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:37f::/48,45.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3806::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:380::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:381::/48,47.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:382::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:383::/48,45.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:384::/48,45.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:385::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:386::/48,46.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:387::/48,47.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:388::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:389::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:38::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:38a::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:38b::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:38c::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:38d::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:38e::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:38f::/48,45.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:390::/48,44.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:391::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:392::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:393::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:394::/48,45.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:395::/48,47.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:396::/48,47.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:397::/48,47.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:398::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:399::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:39::/48,45.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:39a::/48,46.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:39b::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:39c::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:39d::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:39e::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:39f::/48,44.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3::/48,46.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3a0::/48,46.0,27.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3a1::/48,47.0,26.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3a2::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3a3::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3a4::/48,47.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3a5::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3a6::/48,46.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3a7::/48,46.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3a8::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3a9::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3a::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3aa::/48,45.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ab::/48,46.0,27.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ac::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ad::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ae::/48,46.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3af::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3b0::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3b1::/48,45.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3b2::/48,46.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3b3::/48,45.0,27.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3b4::/48,47.0,27.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3b5::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3b6::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3b7::/48,45.0,27.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3b8::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3b9::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3b::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ba::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3bb::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3bd::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3be::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3bf::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3c0::/48,47.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3c1::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3c2::/48,45.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3c3::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3c4::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3c5::/48,47.0,26.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3c6::/48,46.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3c7::/48,47.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3c8::/48,47.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3c9::/48,45.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3c::/48,45.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ca::/48,47.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3cb::/48,47.0,29.0,27.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3cc::/48,47.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3cd::/48,46.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ce::/48,47.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3cf::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3d0::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3d1::/48,47.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3d2::/48,46.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3d3::/48,46.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3d4::/48,46.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3d5::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3d6::/48,46.0,29.0,27.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3d7::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3d8::/48,45.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3d9::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3d::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3da::/48,46.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3dc::/48,47.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3dd::/48,46.0,27.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3de::/48,47.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3df::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3e0::/48,45.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3e1::/48,46.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3e2::/48,45.0,30.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3e3::/48,46.0,28.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3e4::/48,46.0,30.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3e5::/48,46.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3e7::/48,47.0,30.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3e8::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3e9::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3e::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ea::/48,47.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3eb::/48,45.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ec::/48,45.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3ed::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3ee::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3ef::/48,45.0,28.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3f0::/48,47.0,30.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3f1::/48,45.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3f2::/48,47.0,28.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3f3::/48,46.0,29.0,28.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3f4::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3f5::/48,45.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3f6::/48,46.0,29.0,29.0,29.0,0.0,2a05:7880::/32,209242
2a05:7880:3f7::/48,46.0,28.0,28.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3f8::/48,46.0,29.0,29.0,28.0,0.0,2a05:7880::/32,209242
2a05:7880:3f9::/48,46.0,29.0,28.0,28.0,0.0,2a05:7880::/32,209242
