prefix,number_of_sites,backing_prefix
2a02:e980:147::/48,16,2a02:e980:147::/48
2a02:e980:148::/48,16,2a02:e980:148::/48
2a02:e980:149::/48,11,2a02:e980:149::/48
2a02:e980:14a::/48,13,2a02:e980:14a::/48
2a02:e980:14b::/48,5,2a02:e980:14b::/48
2a02:e980:14c::/48,6,2a02:e980:14c::/48
2a02:e980:158::/48,15,2a02:e980:158::/48
2a02:e980:159::/48,11,2a02:e980:159::/48
2a02:e980:15::/48,2,2a02:e980:15::/48
2a02:e980:15a::/48,5,2a02:e980:15a::/48
2a02:e980:15c::/48,2,2a02:e980:15c::/48
2a02:e980:15f::/48,15,2a02:e980:15f::/48
2a02:e980:160::/48,12,2a02:e980:160::/48
2a02:e980:161::/48,8,2a02:e980:161::/48
2a02:e980:163::/48,15,2a02:e980:163::/48
2a02:e980:164::/48,15,2a02:e980:164::/48
2a02:e980:165::/48,12,2a02:e980:165::/48
2a02:e980:166::/48,12,2a02:e980:166::/48
2a02:e980:16::/48,2,2a02:e980:16::/48
2a02:e980:16c::/48,2,2a02:e980:16c::/48
2a02:e980:170::/48,2,2a02:e980:170::/48
2a02:e980:171::/48,9,2a02:e980:171::/48
2a02:e980:172::/48,9,2a02:e980:172::/48
2a02:e980:173::/48,9,2a02:e980:173::/48
2a02:e980:174::/48,8,2a02:e980:174::/48
2a02:e980:175::/48,16,2a02:e980:175::/48
2a02:e980:176::/48,16,2a02:e980:176::/48
2a02:e980:177::/48,15,2a02:e980:177::/48
2a02:e980:178::/48,15,2a02:e980:178::/48
2a02:e980:179::/48,12,2a02:e980:179::/48
2a02:e980:17::/48,2,2a02:e980:17::/48
2a02:e980:17a::/48,13,2a02:e980:17a::/48
2a02:e980:17b::/48,12,2a02:e980:17b::/48
2a02:e980:17c::/48,12,2a02:e980:17c::/48
2a02:e980:17d::/48,5,2a02:e980:17d::/48
2a02:e980:17e::/48,6,2a02:e980:17e::/48
2a02:e980:17f::/48,5,2a02:e980:17f::/48
2a02:e980:180::/48,5,2a02:e980:180::/48
2a02:e980:185::/48,2,2a02:e980:185::/48
2a02:e980:186::/48,2,2a02:e980:186::/48
2a02:e980:187::/48,2,2a02:e980:187::/48
2a02:e980:188::/48,2,2a02:e980:188::/48
2a02:e980:18::/48,2,2a02:e980:18::/48
2a02:e980:18d::/48,9,2a02:e980:18d::/48
2a02:e980:18e::/48,9,2a02:e980:18e::/48
2a02:e980:18f::/48,9,2a02:e980:18f::/48
2a02:e980:190::/48,16,2a02:e980:190::/48
2a02:e980:191::/48,15,2a02:e980:191::/48
2a02:e980:192::/48,15,2a02:e980:192::/48
2a02:e980:193::/48,12,2a02:e980:193::/48
2a02:e980:194::/48,12,2a02:e980:194::/48
2a02:e980:195::/48,12,2a02:e980:195::/48
2a02:e980:196::/48,6,2a02:e980:196::/48
2a02:e980:197::/48,6,2a02:e980:197::/48
2a02:e980:198::/48,6,2a02:e980:198::/48
2a02:e980:19::/48,2,2a02:e980:19::/48
2a02:e980:19c::/48,2,2a02:e980:19c::/48
2a02:e980:19d::/48,2,2a02:e980:19d::/48
2a02:e980:19e::/48,2,2a02:e980:19e::/48
2a02:e980:1a9::/48,6,2a02:e980:1a9::/48
2a02:e980:1a::/48,2,2a02:e980:1a::/48
2a02:e980:1aa::/48,6,2a02:e980:1aa::/48
2a02:e980:1ad::/48,2,2a02:e980:1ad::/48
2a02:e980:1ae::/48,3,2a02:e980:1ae::/48
2a02:e980:1af::/48,6,2a02:e980:1af::/48
2a02:e980:1bc::/48,4,2a02:e980:1bc::/48
2a02:e980:1c0::/48,13,2a02:e980:1c0::/48
2a02:e980:1c1::/48,14,2a02:e980:1c1::/48
2a02:e980:1c2::/48,14,2a02:e980:1c2::/48
2a02:e980:1c3::/48,14,2a02:e980:1c3::/48
2a02:e980:1c4::/48,14,2a02:e980:1c4::/48
2a02:e980:1c5::/48,15,2a02:e980:1c5::/48
2a02:e980:1c6::/48,15,2a02:e980:1c6::/48
2a02:e980:1c7::/48,15,2a02:e980:1c7::/48
2a02:e980:1c8::/48,15,2a02:e980:1c8::/48
2a02:e980:1c9::/48,16,2a02:e980:1c9::/48
2a02:e980:1c::/48,2,2a02:e980:1c::/48
2a02:e980:1ca::/48,12,2a02:e980:1ca::/48
2a02:e980:1cb::/48,11,2a02:e980:1cb::/48
2a02:e980:1cc::/48,12,2a02:e980:1cc::/48
2a02:e980:1cd::/48,11,2a02:e980:1cd::/48
2a02:e980:1ce::/48,12,2a02:e980:1ce::/48
2a02:e980:1cf::/48,6,2a02:e980:1cf::/48
2a02:e980:1d0::/48,6,2a02:e980:1d0::/48
2a02:e980:1d1::/48,6,2a02:e980:1d1::/48
2a02:e980:1d2::/48,6,2a02:e980:1d2::/48
2a02:e980:1d3::/48,6,2a02:e980:1d3::/48
2a02:e980:1d9::/48,2,2a02:e980:1d9::/48
2a02:e980:1da::/48,2,2a02:e980:1da::/48
2a02:e980:1db::/48,2,2a02:e980:1db::/48
2a02:e980:1dc::/48,2,2a02:e980:1dc::/48
2a02:e980:1dd::/48,2,2a02:e980:1dd::/48
2a02:e980:1e8::/48,2,2a02:e980:1e8::/48
2a02:e980:1e9::/48,10,2a02:e980:1e9::/48
2a02:e980:1e::/48,9,2a02:e980:1e::/48
2a02:e980:1ea::/48,4,2a02:e980:1ea::/48
2a02:e980:1eb::/48,8,2a02:e980:1eb::/48
2a02:e980:1ec::/48,15,2a02:e980:1ec::/48
2a02:e980:1ed::/48,13,2a02:e980:1ed::/48
2a02:e980:1f0::/48,2,2a02:e980:1f0::/48
2a02:e980:1f4::/48,7,2a02:e980:1f4::/48
2a02:e980:1fc::/48,9,2a02:e980:1fc::/48
2a02:e980:1fd::/48,8,2a02:e980:1fd::/48
2a02:e980:1fe::/48,16,2a02:e980:1fe::/48
2a02:e980:1ff::/48,15,2a02:e980:1ff::/48
2a02:e980:200::/48,12,2a02:e980:200::/48
2a02:e980:201::/48,13,2a02:e980:201::/48
2a02:e980:203::/48,6,2a02:e980:203::/48
2a02:e980:206::/48,2,2a02:e980:206::/48
2a02:e980:207::/48,2,2a02:e980:207::/48
2a02:e980:208::/48,8,2a02:e980:208::/48
2a02:e980:209::/48,9,2a02:e980:209::/48
2a02:e980:20a::/48,16,2a02:e980:20a::/48
2a02:e980:20b::/48,15,2a02:e980:20b::/48
2a02:e980:20c::/48,13,2a02:e980:20c::/48
2a02:e980:20d::/48,12,2a02:e980:20d::/48
2a02:e980:20e::/48,5,2a02:e980:20e::/48
2a02:e980:20f::/48,6,2a02:e980:20f::/48
2a02:e980:212::/48,2,2a02:e980:212::/48
2a02:e980:213::/48,2,2a02:e980:213::/48
2a02:e980:22::/48,3,2a02:e980:22::/48
2a02:e980:25::/48,15,2a02:e980:25::/48
2a02:e980:26::/48,12,2a02:e980:26::/48
2a02:e980:28::/48,5,2a02:e980:28::/48
2a02:e980:29::/48,2,2a02:e980:29::/48
2a02:e980:2::/48,27,2a02:e980:2::/48
2a02:e980:2b::/48,15,2a02:e980:2b::/48
2a02:e980:2c::/48,14,2a02:e980:2c::/48
2a02:e980:2d::/48,9,2a02:e980:2d::/48
2a02:e980:32::/48,2,2a02:e980:32::/48
2a02:e980:33::/48,2,2a02:e980:33::/48
2a02:e980:34::/48,2,2a02:e980:34::/48
2a02:e980:35::/48,3,2a02:e980:35::/48
2a02:e980:36::/48,4,2a02:e980:36::/48
2a02:e980:39::/48,2,2a02:e980:39::/48
2a02:e980:3::/48,27,2a02:e980:3::/48
2a02:e980:3c::/48,2,2a02:e980:3c::/48
2a02:e980:3d::/48,2,2a02:e980:3d::/48
2a02:e980:42::/48,2,2a02:e980:42::/48
2a02:e980:48::/48,3,2a02:e980:48::/48
2a02:e980:49::/48,2,2a02:e980:49::/48
2a02:e980:4::/48,27,2a02:e980:4::/48
2a02:e980:4e::/48,2,2a02:e980:4e::/48
2a02:e980:51::/48,12,2a02:e980:51::/48
2a02:e980:52::/48,12,2a02:e980:52::/48
2a02:e980:53::/48,15,2a02:e980:53::/48
2a02:e980:55::/48,9,2a02:e980:55::/48
2a02:e980:57::/48,9,2a02:e980:57::/48
2a02:e980:58::/48,8,2a02:e980:58::/48
2a02:e980:59::/48,15,2a02:e980:59::/48
2a02:e980:5::/48,27,2a02:e980:5::/48
2a02:e980:5a::/48,15,2a02:e980:5a::/48
2a02:e980:5b::/48,11,2a02:e980:5b::/48
2a02:e980:5c::/48,12,2a02:e980:5c::/48
2a02:e980:5d::/48,10,2a02:e980:5d::/48
2a02:e980:61::/48,9,2a02:e980:61::/48
2a02:e980:62::/48,8,2a02:e980:62::/48
2a02:e980:63::/48,9,2a02:e980:63::/48
2a02:e980:64::/48,9,2a02:e980:64::/48
2a02:e980:65::/48,15,2a02:e980:65::/48
2a02:e980:66::/48,15,2a02:e980:66::/48
2a02:e980:67::/48,15,2a02:e980:67::/48
2a02:e980:68::/48,15,2a02:e980:68::/48
2a02:e980:6::/48,27,2a02:e980:6::/48
2a02:e980:6a::/48,15,2a02:e980:6a::/48
2a02:e980:6b::/48,15,2a02:e980:6b::/48
2a02:e980:6c::/48,16,2a02:e980:6c::/48
2a02:e980:6d::/48,6,2a02:e980:6d::/48
2a02:e980:6e::/48,5,2a02:e980:6e::/48
2a02:e980:6f::/48,6,2a02:e980:6f::/48
2a02:e980:70::/48,6,2a02:e980:70::/48
2a02:e980:71::/48,5,2a02:e980:71::/48
2a02:e980:72::/48,6,2a02:e980:72::/48
2a02:e980:73::/48,6,2a02:e980:73::/48
2a02:e980:74::/48,6,2a02:e980:74::/48
2a02:e980:75::/48,8,2a02:e980:75::/48
2a02:e980:76::/48,9,2a02:e980:76::/48
2a02:e980:77::/48,9,2a02:e980:77::/48
2a02:e980:78::/48,15,2a02:e980:78::/48
2a02:e980:79::/48,15,2a02:e980:79::/48
2a02:e980:7::/48,27,2a02:e980:7::/48
2a02:e980:7a::/48,15,2a02:e980:7a::/48
2a02:e980:7b::/48,6,2a02:e980:7b::/48
2a02:e980:7c::/48,5,2a02:e980:7c::/48
2a02:e980:7d::/48,6,2a02:e980:7d::/48
2a02:e980:7e::/48,9,2a02:e980:7e::/48
2a02:e980:7f::/48,9,2a02:e980:7f::/48
2a02:e980:80::/48,16,2a02:e980:80::/48
2a02:e980:81::/48,16,2a02:e980:81::/48
2a02:e980:82::/48,12,2a02:e980:82::/48
2a02:e980:83::/48,12,2a02:e980:83::/48
2a02:e980:84::/48,9,2a02:e980:84::/48
2a02:e980:85::/48,9,2a02:e980:85::/48
2a02:e980:86::/48,9,2a02:e980:86::/48
2a02:e980:87::/48,10,2a02:e980:87::/48
2a02:e980:88::/48,9,2a02:e980:88::/48
2a02:e980:89::/48,10,2a02:e980:89::/48
2a02:e980:8::/48,27,2a02:e980:8::/48
2a02:e980:8a::/48,10,2a02:e980:8a::/48
2a02:e980:8b::/48,9,2a02:e980:8b::/48
2a02:e980:8c::/48,12,2a02:e980:8c::/48
2a02:e980:8d::/48,12,2a02:e980:8d::/48
2a02:e980:8e::/48,12,2a02:e980:8e::/48
2a02:e980:8f::/48,9,2a02:e980:8f::/48
2a02:e980:90::/48,10,2a02:e980:90::/48
2a02:e980:92::/48,16,2a02:e980:92::/48
2a02:e980:93::/48,14,2a02:e980:93::/48
2a02:e980::/48,8,2a02:e980::/48
2a02:e980:a0::/48,8,2a02:e980:a0::/48
2a02:e980:a1::/48,10,2a02:e980:a1::/48
2a02:e980:a3::/48,15,2a02:e980:a3::/48
2a02:e980:a4::/48,13,2a02:e980:a4::/48
2a02:e980:a7::/48,9,2a02:e980:a7::/48
2a02:e980:a8::/48,15,2a02:e980:a8::/48
2a02:e980:a9::/48,15,2a02:e980:a9::/48
2a02:e980:a::/48,2,2a02:e980:a::/48
2a02:e980:aa::/48,12,2a02:e980:aa::/48
2a02:e980:ab::/48,12,2a02:e980:ab::/48
2a02:e980:ae::/48,2,2a02:e980:ae::/48
2a02:e980:af::/48,2,2a02:e980:af::/48
2a02:e980:b1::/48,8,2a02:e980:b1::/48
2a02:e980:b2::/48,9,2a02:e980:b2::/48
2a02:e980:b3::/48,15,2a02:e980:b3::/48
2a02:e980:b4::/48,15,2a02:e980:b4::/48
2a02:e980:b5::/48,11,2a02:e980:b5::/48
2a02:e980:b6::/48,12,2a02:e980:b6::/48
2a02:e980:bb::/48,9,2a02:e980:bb::/48
2a02:e980:bc::/48,16,2a02:e980:bc::/48
2a02:e980:bd::/48,12,2a02:e980:bd::/48
2a02:e980:c0::/48,9,2a02:e980:c0::/48
2a02:e980:c1::/48,6,2a02:e980:c1::/48
2a02:e980:c2::/48,8,2a02:e980:c2::/48
2a02:e980:c3::/48,15,2a02:e980:c3::/48
2a02:e980:c4::/48,15,2a02:e980:c4::/48
2a02:e980:c5::/48,6,2a02:e980:c5::/48
2a02:e980:c6::/48,6,2a02:e980:c6::/48
2a02:e980:c7::/48,12,2a02:e980:c7::/48
2a02:e980:c8::/48,12,2a02:e980:c8::/48
2a02:e980:cf::/48,2,2a02:e980:cf::/48
2a02:e980:d0::/48,8,2a02:e980:d0::/48
2a02:e980:d1::/48,8,2a02:e980:d1::/48
2a02:e980:d2::/48,16,2a02:e980:d2::/48
2a02:e980:d3::/48,15,2a02:e980:d3::/48
2a02:e980:d4::/48,12,2a02:e980:d4::/48
2a02:e980:d5::/48,11,2a02:e980:d5::/48
2a02:e980:d8::/48,2,2a02:e980:d8::/48
2a02:e980:d9::/48,9,2a02:e980:d9::/48
2a02:e980:dd::/48,9,2a02:e980:dd::/48
2a02:e980:de::/48,8,2a02:e980:de::/48
2a02:e980:df::/48,15,2a02:e980:df::/48
2a02:e980:e0::/48,15,2a02:e980:e0::/48
2a02:e980:e1::/48,11,2a02:e980:e1::/48
2a02:e980:e2::/48,12,2a02:e980:e2::/48
2a02:e980:e5::/48,9,2a02:e980:e5::/48
2a02:e980:e6::/48,9,2a02:e980:e6::/48
2a02:e980:e9::/48,12,2a02:e980:e9::/48
2a02:e980:ea::/48,12,2a02:e980:ea::/48
2a02:e980:ef::/48,15,2a02:e980:ef::/48
2a02:e980:f0::/48,8,2a02:e980:f0::/48
2a02:e980:f1::/48,8,2a02:e980:f1::/48
2a02:e980:f2::/48,15,2a02:e980:f2::/48
2a02:e980:f3::/48,16,2a02:e980:f3::/48
2a02:e980:f4::/48,12,2a02:e980:f4::/48
2a02:e980:f5::/48,11,2a02:e980:f5::/48
2a02:e980:f8::/48,15,2a02:e980:f8::/48
2a02:e980:f9::/48,15,2a02:e980:f9::/48
2a02:e980:f::/48,2,2a02:e980:f::/48
2a02:e980:fa::/48,8,2a02:e980:fa::/48
2a02:e980:fb::/48,8,2a02:e980:fb::/48
2a02:e980:fc::/48,16,2a02:e980:fc::/48
2a02:e980:fd::/48,16,2a02:e980:fd::/48
2a02:e980:fe::/48,5,2a02:e980:fe::/48
2a02:e980:ff::/48,5,2a02:e980:ff::/48
2a02:e981:18::/48,2,2a02:e981:18::/48
2a02:e981:2a::/48,8,2a02:e981:2a::/48
2a02:e981:2b::/48,9,2a02:e981:2b::/48
2a02:e981:2c::/48,15,2a02:e981:2c::/48
2a02:e981:2d::/48,15,2a02:e981:2d::/48
2a02:e981:2e::/48,13,2a02:e981:2e::/48
2a02:e981:2f::/48,12,2a02:e981:2f::/48
2a02:e981:32::/48,2,2a02:e981:32::/48
2a02:e981:33::/48,2,2a02:e981:33::/48
2a02:e981:36::/48,2,2a02:e981:36::/48
2a02:e981:40::/48,5,2a02:e981:40::/48
2a02:e981:41::/48,6,2a02:e981:41::/48
2a02:e981:42::/48,6,2a02:e981:42::/48
2a02:e981:44::/48,5,2a02:e981:44::/48
2a02:e981:45::/48,6,2a02:e981:45::/48
2a02:e981:46::/48,6,2a02:e981:46::/48
2a02:e981:47::/48,6,2a02:e981:47::/48
2a02:e981:48::/48,5,2a02:e981:48::/48
2a02:e981:49::/48,5,2a02:e981:49::/48
2a02:e981:4a::/48,6,2a02:e981:4a::/48
2a02:e981:4b::/48,6,2a02:e981:4b::/48
2a02:e981:4c::/48,6,2a02:e981:4c::/48
2a02:e981:4d::/48,6,2a02:e981:4d::/48
2a02:e981:4e::/48,5,2a02:e981:4e::/48
2a02:e981:4f::/48,6,2a02:e981:4f::/48
2a02:e981:50::/48,6,2a02:e981:50::/48
2a02:e981:51::/48,6,2a02:e981:51::/48
2a02:e981:52::/48,6,2a02:e981:52::/48
2a02:e981:53::/48,5,2a02:e981:53::/48
2a02:e981:54::/48,5,2a02:e981:54::/48
2a02:e981:56::/48,6,2a02:e981:56::/48
2a02:e981:57::/48,11,2a02:e981:57::/48
2a02:e981:58::/48,10,2a02:e981:58::/48
2a02:e981:59::/48,11,2a02:e981:59::/48
2a02:e981:5a::/48,6,2a02:e981:5a::/48
2a02:e981:5b::/48,5,2a02:e981:5b::/48
2a02:e981:5c::/48,6,2a02:e981:5c::/48
2a02:e981:64::/48,3,2a02:e981:64::/48
2a02:e981:67::/48,3,2a02:e981:67::/48
2a02:e981:9::/48,4,2a02:e981:9::/48
2a02:e981:c::/48,3,2a02:e981:c::/48
2a02:fe80:1010::/48,8,2a02:fe80:1010::/48
2a02:fe80:2010::/48,7,2a02:fe80:2010::/48
2a03:2880:f0fc::/48,15,2a03:2880:f0fc::/48
2a03:2880:f0fd::/48,10,2a03:2880:f0fd::/48
2a03:2880:f1fc::/48,12,2a03:2880:f1fc::/48
2a03:2880:f1fd::/48,12,2a03:2880:f1fd::/48
2a03:2880:ff08::/48,10,2a03:2880:ff08::/48
2a03:2880:ff09::/48,9,2a03:2880:ff09::/48
2a03:2880:ff0a::/48,12,2a03:2880:ff0a::/48
2a03:2880:ff0b::/48,10,2a03:2880:ff0b::/48
2a03:2880:ff0c::/48,7,2a03:2880:ff0c::/48
2a03:4bc0:1015::/48,14,2a03:4bc0:1015::/48
2a03:5840:270::/48,3,2a03:5840:270::/44
2a03:70c0::/48,4,2a03:70c0::/32
2a03:84a0::/48,5,2a03:84a0::/44
2a03:90c0:8885::/48,16,2a03:90c0:8885::/48
2a03:90c0:9990::/48,33,2a03:90c0:9990::/48
2a03:90c0:9992::/48,32,2a03:90c0:9992::/48
2a03:90c0:9994::/48,31,2a03:90c0:9994::/48
2a03:90c0:9995::/48,5,2a03:90c0:9995::/48
2a03:90c0:9996::/48,11,2a03:90c0:9996::/48
2a03:90c0:9997::/48,8,2a03:90c0:9997::/48
2a03:90c0:9998::/48,3,2a03:90c0:9998::/48
2a03:90c0:999b::/48,3,2a03:90c0:999b::/48
2a03:90c0:999c::/48,5,2a03:90c0:999c::/48
2a03:90c0:999d::/48,32,2a03:90c0:999d::/48
2a03:90c0:999f::/48,3,2a03:90c0:999f::/48
2a03:9c20:1000::/48,4,2a03:9c20:1000::/48
2a03:9c20:f000::/48,4,2a03:9c20:f000::/48
2a03:9d40:e001::/48,6,2a03:9d40:e000::/36
2a03:9d40:e002::/48,6,2a03:9d40:e000::/36
2a03:9d40:e003::/48,3,2a03:9d40:e000::/36
2a03:f940::/48,44,2a03:f940::/48
2a04:1b00:10::/48,2,2a04:1b00:10::/48
2a04:1b00:11::/48,2,2a04:1b00:11::/48
2a04:1b00:12::/48,2,2a04:1b00:12::/48
2a04:1b00:13::/48,2,2a04:1b00:13::/48
2a04:1b00:4::/48,2,2a04:1b00:4::/48
2a04:1b00:5::/48,2,2a04:1b00:5::/48
2a04:1b00:6::/48,2,2a04:1b00:6::/48
2a04:1b00:7::/48,2,2a04:1b00:7::/48
2a04:1b00:8::/48,2,2a04:1b00:8::/48
2a04:1b00:9::/48,2,2a04:1b00:9::/48
2a04:1b00:a::/48,2,2a04:1b00:a::/48
2a04:1b00:b::/48,2,2a04:1b00:b::/48
2a04:2b00:13cc::/48,14,2a04:2b00:13cc::/48
2a04:2b00:13ee::/48,10,2a04:2b00:13ee::/48
2a04:2b00:13ff::/48,13,2a04:2b00:13ff::/48
2a04:2b00:14aa::/48,12,2a04:2b00:14aa::/48
2a04:2b00:14bb::/48,11,2a04:2b00:14bb::/48
2a04:2b00:14cc::/48,23,2a04:2b00:14cc::/48
2a04:2b00:14dd::/48,17,2a04:2b00:14dd::/48
2a04:2b00:14ee::/48,27,2a04:2b00:14ee::/48
2a04:4e41:4000::/48,6,2a04:4e41:4000::/48
2a04:4e41:8000::/48,13,2a04:4e41:8000::/48
2a04:4e42:1000::/48,21,2a04:4e42:1000::/36
2a04:4e42:10::/48,18,2a04:4e42::/32
2a04:4e42:2000::/48,20,2a04:4e42:2000::/36
2a04:4e42:200::/48,33,2a04:4e42:200::/48
2a04:4e42:3000::/48,21,2a04:4e42:3000::/36
2a04:4e42:4000::/48,20,2a04:4e42:4000::/36
2a04:4e42:400::/48,34,2a04:4e42:400::/48
2a04:4e42:4c::/48,21,2a04:4e42:4c::/48
2a04:4e42:4d::/48,21,2a04:4e42:4d::/48
2a04:4e42:4e::/48,30,2a04:4e42:4e::/48
2a04:4e42:4f::/48,30,2a04:4e42:4f::/48
2a04:4e42:600::/48,34,2a04:4e42:600::/48
2a04:4e42:6012::/48,16,2a04:4e42:6012::/48
2a04:4e42:6015::/48,17,2a04:4e42:6015::/48
2a04:4e42:601a::/48,18,2a04:4e42:601a::/48
2a04:4e42:6069::/48,17,2a04:4e42:6069::/48
2a04:4e42:6076::/48,18,2a04:4e42:6076::/48
2a04:4e42:608c::/48,19,2a04:4e42:608c::/48
2a04:4e42:65::/48,19,2a04:4e42::/32
2a04:4e42:8000::/48,6,2a04:4e42:8000::/36
2a04:4e42:800::/48,18,2a04:4e42::/32
2a04:4e42::/48,33,2a04:4e42::/48
2a04:4e42:a00::/48,19,2a04:4e42::/32
2a04:4e42:c00::/48,18,2a04:4e42::/32
2a04:4e42:e00::/48,17,2a04:4e42::/32
2a04:4e42:f000::/48,34,2a04:4e42:f000::/36
2a04:4e42:f::/48,17,2a04:4e42::/32
2a04:4e42:fdf::/48,35,2a04:4e42:fdf::/48
2a04:4e42:fe5::/48,33,2a04:4e42:fe5::/48
2a04:4e42:ff0::/48,33,2a04:4e42:ff0::/48
2a04:4e42:fff::/48,18,2a04:4e42:fff::/48
2a04:4e47:1::/48,33,2a04:4e47:1::/48
2a04:4e47:2::/48,33,2a04:4e47:2::/48
2a04:4e47:3::/48,33,2a04:4e47:3::/48
2a04:4e47::/48,33,2a04:4e47::/48
2a04:5a80:ac::/48,2,2a04:5a80:ac::/48
2a04:6d82::/48,6,2a04:6d82::/32
2a04:b907::/48,2,2a04:b907::/48
2a04:ccc0:ffff::/48,15,2a04:ccc0:ffff::/48
2a04:e4c0:53::/48,32,2a04:e4c0:53::/48
2a04:e4c7:fffd::/48,17,2a04:e4c7:fffd::/48
2a04:e4c7:fffe::/48,17,2a04:e4c7:fffe::/48
2a04:e4c7:ffff::/48,3,2a04:e4c7:ffff::/48
2a04:e802::/48,15,2a04:e802::/48
2a04:fa87:fffd::/48,25,2a04:fa87:fffd::/48
2a04:fa87:fffe::/48,24,2a04:fa87:fffe::/48
2a04:fa87:ffff::/48,25,2a04:fa87:ffff::/48
2a04:ff00:7ff::/48,2,2a04:ff00:7ff::/48
2a05:1082:1::/48,8,2a05:1082:1::/48
2a05:1082:5::/48,9,2a05:1082:5::/48
2a05:7880:101::/48,45,2a05:7880::/32
2a05:7880:102::/48,46,2a05:7880::/32
2a05:7880:104::/48,44,2a05:7880::/32
2a05:7880:105::/48,46,2a05:7880::/32
2a05:7880:106::/48,45,2a05:7880::/32
2a05:7880:107::/48,46,2a05:7880::/32
2a05:7880:108::/48,46,2a05:7880::/32
2a05:7880:10a::/48,43,2a05:7880::/32
2a05:7880:10c::/48,43,2a05:7880::/32
2a05:7880:10d::/48,45,2a05:7880::/32
2a05:7880:10e::/48,47,2a05:7880::/32
2a05:7880:10f::/48,46,2a05:7880::/32
2a05:7880:110::/48,44,2a05:7880::/32
2a05:7880:111::/48,45,2a05:7880::/32
2a05:7880:112::/48,47,2a05:7880::/32
2a05:7880:114::/48,44,2a05:7880::/32
2a05:7880:115::/48,46,2a05:7880::/32
2a05:7880:116::/48,44,2a05:7880::/32
2a05:7880:117::/48,44,2a05:7880::/32
2a05:7880:118::/48,45,2a05:7880::/32
2a05:7880:11::/48,44,2a05:7880::/32
2a05:7880:11a::/48,44,2a05:7880::/32
2a05:7880:11b::/48,43,2a05:7880::/32
2a05:7880:11c::/48,45,2a05:7880::/32
2a05:7880:11d::/48,44,2a05:7880::/32
2a05:7880:11e::/48,43,2a05:7880::/32
2a05:7880:11f::/48,45,2a05:7880::/32
2a05:7880:120::/48,45,2a05:7880::/32
2a05:7880:121::/48,46,2a05:7880::/32
2a05:7880:123::/48,46,2a05:7880::/32
2a05:7880:125::/48,44,2a05:7880::/32
2a05:7880:126::/48,42,2a05:7880::/32
2a05:7880:128::/48,44,2a05:7880::/32
2a05:7880:129::/48,44,2a05:7880::/32
2a05:7880:12::/48,44,2a05:7880::/32
2a05:7880:12a::/48,45,2a05:7880::/32
2a05:7880:12c::/48,45,2a05:7880::/32
2a05:7880:12d::/48,46,2a05:7880::/32
2a05:7880:12e::/48,44,2a05:7880::/32
2a05:7880:12f::/48,45,2a05:7880::/32
2a05:7880:130::/48,45,2a05:7880::/32
2a05:7880:131::/48,46,2a05:7880::/32
2a05:7880:133::/48,45,2a05:7880::/32
2a05:7880:134::/48,44,2a05:7880::/32
2a05:7880:135::/48,44,2a05:7880::/32
2a05:7880:139::/48,45,2a05:7880::/32
2a05:7880:13a::/48,45,2a05:7880::/32
2a05:7880:13d::/48,45,2a05:7880::/32
2a05:7880:140::/48,46,2a05:7880::/32
2a05:7880:141::/48,45,2a05:7880::/32
2a05:7880:143::/48,45,2a05:7880::/32
2a05:7880:144::/48,43,2a05:7880::/32
2a05:7880:145::/48,45,2a05:7880::/32
2a05:7880:146::/48,45,2a05:7880::/32
2a05:7880:148::/48,44,2a05:7880::/32
2a05:7880:149::/48,44,2a05:7880::/32
2a05:7880:14a::/48,45,2a05:7880::/32
2a05:7880:14b::/48,45,2a05:7880::/32
2a05:7880:14f::/48,44,2a05:7880::/32
2a05:7880:150::/48,45,2a05:7880::/32
2a05:7880:153::/48,44,2a05:7880::/32
2a05:7880:155::/48,44,2a05:7880::/32
2a05:7880:157::/48,43,2a05:7880::/32
2a05:7880:15a::/48,44,2a05:7880::/32
2a05:7880:15c::/48,45,2a05:7880::/32
2a05:7880:15e::/48,44,2a05:7880::/32
2a05:7880:162::/48,45,2a05:7880::/32
2a05:7880:163::/48,45,2a05:7880::/32
2a05:7880:165::/48,45,2a05:7880::/32
2a05:7880:166::/48,44,2a05:7880::/32
2a05:7880:167::/48,46,2a05:7880::/32
2a05:7880:169::/48,46,2a05:7880::/32
2a05:7880:16::/48,45,2a05:7880::/32
2a05:7880:16b::/48,43,2a05:7880::/32
2a05:7880:171::/48,44,2a05:7880::/32
2a05:7880:173::/48,44,2a05:7880::/32
2a05:7880:174::/48,45,2a05:7880::/32
2a05:7880:179::/48,45,2a05:7880::/32
2a05:7880:17::/48,46,2a05:7880::/32
2a05:7880:17a::/48,44,2a05:7880::/32
2a05:7880:17c::/48,44,2a05:7880::/32
2a05:7880:17d::/48,43,2a05:7880::/32
2a05:7880:17f::/48,46,2a05:7880::/32
2a05:7880:180::/48,46,2a05:7880::/32
2a05:7880:182::/48,44,2a05:7880::/32
2a05:7880:183::/48,46,2a05:7880::/32
2a05:7880:184::/48,44,2a05:7880::/32
2a05:7880:185::/48,45,2a05:7880::/32
2a05:7880:186::/48,46,2a05:7880::/32
2a05:7880:187::/48,45,2a05:7880::/32
2a05:7880:188::/48,45,2a05:7880::/32
2a05:7880:18a::/48,45,2a05:7880::/32
2a05:7880:18c::/48,45,2a05:7880::/32
2a05:7880:18d::/48,44,2a05:7880::/32
