prefix,number_of_sites,backing_prefix
195.186.4.0/24,2,195.186.0.0/16
195.190.1.0/24,2,195.190.1.0/24
195.2.0.0/24,21,195.2.0.0/19
195.20.106.0/24,2,195.20.106.0/24
195.20.224.0/24,4,195.20.224.0/19
195.20.225.0/24,4,195.20.224.0/19
195.200.85.0/24,2,195.200.85.0/24
195.206.121.0/24,3,195.206.121.0/24
195.208.5.0/24,2,195.208.5.0/24
195.208.6.0/24,2,195.208.6.0/24
195.208.7.0/24,2,195.208.7.0/24
195.216.187.0/24,31,195.216.187.0/24
195.244.44.0/24,15,195.244.44.0/24
195.245.221.0/24,64,195.245.221.0/24
195.253.114.0/24,17,195.253.114.0/23
195.253.116.0/24,17,195.253.116.0/23
195.253.118.0/24,17,195.253.118.0/23
195.253.64.0/24,7,195.253.64.0/24
195.253.65.0/24,6,195.253.65.0/24
195.253.66.0/24,12,195.253.66.0/24
195.253.88.0/24,7,195.253.88.0/23
195.253.90.0/24,18,195.253.90.0/23
195.253.92.0/24,18,195.253.92.0/23
195.253.94.0/24,8,195.253.94.0/23
195.253.95.0/24,8,195.253.94.0/23
195.26.229.0/24,63,195.26.229.0/24
195.27.1.0/24,8,195.27.0.0/16
195.39.197.0/24,2,195.39.197.0/24
195.46.39.0/24,24,195.46.39.0/24
195.47.247.0/24,5,195.47.247.0/24
195.47.253.0/24,5,195.47.253.0/24
195.68.0.0/24,3,195.68.0.0/17
195.72.131.0/24,2,195.72.128.0/22
195.85.23.0/24,64,195.85.23.0/24
195.85.249.0/24,2,195.85.249.0/24
195.85.59.0/24,64,195.85.59.0/24
195.93.178.0/24,50,195.93.178.0/24
195.99.65.0/24,2,195.99.64.0/20
196.13.241.0/24,64,196.13.241.0/24
196.207.45.0/24,64,196.207.45.0/24
196.216.168.0/24,3,196.216.168.0/24
196.216.169.0/24,3,196.216.169.0/24
196.25.146.0/24,3,196.25.0.0/16
198.102.251.0/24,10,198.102.251.0/24
198.105.196.0/24,2,198.105.196.0/24
198.12.144.0/24,65,198.12.144.0/23
198.12.145.0/24,65,198.12.144.0/23
198.133.199.0/24,22,198.133.199.0/24
198.135.184.0/24,43,198.135.184.0/24
198.137.150.0/24,50,198.137.150.0/24
198.148.79.0/24,2,198.148.78.0/23
198.153.192.0/24,19,198.153.192.0/24
198.153.194.0/24,19,198.153.194.0/24
198.166.40.0/24,2,198.166.0.0/16
198.169.0.0/24,51,198.169.0.0/24
198.169.1.0/24,50,198.169.1.0/24
198.169.2.0/24,51,198.169.2.0/24
198.177.57.0/24,64,-
198.181.116.0/24,26,198.181.116.0/24
198.181.117.0/24,27,198.181.117.0/24
198.182.167.0/24,58,198.182.167.0/24
198.183.226.0/24,50,198.183.226.0/24
198.185.159.0/24,3,198.185.159.0/24
198.199.247.0/24,5,198.199.247.0/24
198.202.176.0/24,52,198.202.176.0/24
198.202.211.0/24,64,198.202.211.0/24
198.217.251.0/24,69,198.217.251.0/24
198.22.204.0/24,9,198.22.204.0/24
198.22.205.0/24,19,198.22.204.0/23
198.251.86.0/24,3,198.251.86.0/24
198.251.90.0/24,3,198.251.90.0/24
198.252.96.0/24,4,198.252.96.0/24
198.252.97.0/24,3,198.252.97.0/24
198.27.92.0/24,4,198.27.92.0/24
198.35.27.0/24,7,198.35.27.0/24
198.41.0.0/24,13,198.41.0.0/24
198.41.192.0/24,58,198.41.192.0/21
198.41.193.0/24,58,198.41.192.0/21
198.41.194.0/24,57,198.41.192.0/21
198.41.195.0/24,58,198.41.192.0/21
198.41.196.0/24,59,198.41.192.0/21
198.41.197.0/24,59,198.41.192.0/21
198.41.198.0/24,56,198.41.192.0/21
198.41.199.0/24,58,198.41.192.0/21
198.41.200.0/24,46,198.41.200.0/21
198.41.201.0/24,46,198.41.200.0/21
198.41.202.0/24,46,198.41.200.0/21
198.41.203.0/24,45,198.41.200.0/21
198.41.204.0/24,46,198.41.200.0/21
198.41.205.0/24,45,198.41.200.0/21
198.41.206.0/24,46,198.41.200.0/21
198.41.207.0/24,46,198.41.200.0/21
198.41.208.0/24,68,198.41.208.0/23
198.41.209.0/24,71,198.41.208.0/23
198.41.211.0/24,73,198.41.211.0/24
198.41.212.0/24,55,198.41.212.0/24
198.41.214.0/24,62,198.41.214.0/23
198.41.215.0/24,61,198.41.214.0/23
198.41.216.0/24,59,198.41.216.0/24
198.41.217.0/24,46,198.41.217.0/24
198.41.218.0/24,4,198.41.218.0/24
198.41.219.0/24,7,198.41.219.0/24
198.41.220.0/24,60,198.41.220.0/23
198.41.221.0/24,59,198.41.220.0/23
198.41.222.0/24,72,198.41.222.0/24
198.41.223.0/24,72,198.41.223.0/24
198.49.23.0/24,3,198.49.23.0/24
198.51.233.0/24,10,198.51.233.0/24
198.51.44.0/24,24,198.51.44.0/24
198.51.45.0/24,23,198.51.45.0/24
198.51.75.0/24,3,198.51.75.0/24
198.54.117.0/24,2,198.54.117.0/24
198.54.216.0/24,47,198.54.216.0/24
198.62.62.0/24,65,198.62.62.0/24
198.62.63.0/24,64,198.62.63.0/24
198.7.16.0/24,3,198.7.16.0/24
198.7.18.0/24,2,198.7.18.0/24
198.7.29.0/24,6,198.7.29.0/24
198.71.188.0/24,66,198.71.188.0/23
198.71.189.0/24,65,198.71.188.0/23
198.71.190.0/24,66,198.71.190.0/23
198.71.191.0/24,64,198.71.190.0/23
198.71.232.0/24,65,198.71.232.0/24
198.71.233.0/24,65,198.71.233.0/24
198.97.190.0/24,12,198.97.190.0/24
199.103.85.0/24,44,199.103.85.0/24
199.107.164.0/24,65,199.107.164.0/24
199.115.152.0/24,10,199.115.152.0/24
199.115.153.0/24,13,199.115.153.0/24
199.115.154.0/24,12,199.115.154.0/24
199.115.155.0/24,16,199.115.155.0/24
199.115.156.0/24,15,199.115.156.0/24
199.115.157.0/24,15,199.115.157.0/24
199.116.165.0/24,2,199.116.165.0/24
199.116.79.0/24,2,199.116.79.0/24
199.15.163.0/24,3,199.15.163.0/24
199.16.172.0/24,27,199.16.172.0/24
199.16.173.0/24,27,199.16.173.0/24
199.167.64.0/24,17,199.167.64.0/24
199.167.65.0/24,16,199.167.65.0/24
199.167.66.0/24,17,199.167.66.0/24
199.180.180.0/24,3,199.180.180.0/23
199.180.182.0/24,3,199.180.182.0/24
199.181.197.0/24,65,199.181.197.0/24
199.182.0.0/24,12,199.182.0.0/24
199.182.1.0/24,14,199.182.1.0/24
199.182.16.0/24,13,199.182.16.0/24
199.182.162.0/24,2,199.182.162.0/24
199.182.17.0/24,17,199.182.17.0/24
199.182.205.0/24,23,199.182.205.0/24
199.182.32.0/24,15,199.182.32.0/24
199.182.40.0/24,15,199.182.40.0/24
199.184.165.0/24,3,199.184.165.0/24
199.184.182.0/24,59,199.184.182.0/24
199.184.183.0/24,29,199.184.183.0/24
199.187.116.0/24,44,199.187.116.0/24
199.188.223.0/24,2,199.188.223.0/24
199.19.53.0/24,12,199.19.53.0/24
199.19.54.0/24,14,199.19.54.0/24
199.19.55.0/24,12,199.19.55.0/24
199.19.56.0/24,12,199.19.56.0/24
199.19.57.0/24,19,199.19.57.0/24
199.191.128.0/24,4,199.191.128.0/23
199.193.249.0/24,4,199.193.249.0/24
199.204.210.0/24,2,199.204.210.0/24
199.212.90.0/24,65,199.212.90.0/24
199.232.0.0/24,23,199.232.0.0/16
199.232.1.0/24,23,199.232.0.0/16
199.232.10.0/24,22,199.232.0.0/16
199.232.100.0/24,2,199.232.100.0/22
199.232.101.0/24,2,199.232.100.0/22
199.232.102.0/24,2,199.232.100.0/22
199.232.103.0/24,2,199.232.100.0/22
199.232.104.0/24,2,199.232.104.0/22
199.232.105.0/24,2,199.232.104.0/22
199.232.106.0/24,2,199.232.104.0/22
199.232.107.0/24,2,199.232.104.0/22
199.232.108.0/24,23,199.232.0.0/16
199.232.109.0/24,22,199.232.0.0/16
199.232.11.0/24,22,199.232.0.0/16
199.232.110.0/24,21,199.232.0.0/16
199.232.111.0/24,22,199.232.0.0/16
199.232.112.0/24,22,199.232.0.0/16
199.232.113.0/24,22,199.232.0.0/16
199.232.114.0/24,22,199.232.0.0/16
199.232.115.0/24,23,199.232.0.0/16
199.232.116.0/24,22,199.232.0.0/16
199.232.117.0/24,23,199.232.0.0/16
199.232.118.0/24,22,199.232.0.0/16
199.232.119.0/24,21,199.232.0.0/16
199.232.12.0/24,21,199.232.0.0/16
199.232.120.0/24,22,199.232.0.0/16
199.232.121.0/24,22,199.232.0.0/16
199.232.122.0/24,23,199.232.0.0/16
199.232.123.0/24,22,199.232.0.0/16
199.232.124.0/24,22,199.232.0.0/16
199.232.125.0/24,22,199.232.0.0/16
199.232.126.0/24,22,199.232.0.0/16
199.232.127.0/24,22,199.232.0.0/16
199.232.128.0/24,22,199.232.0.0/16
199.232.129.0/24,21,199.232.0.0/16
199.232.13.0/24,22,199.232.0.0/16
199.232.130.0/24,22,199.232.0.0/16
199.232.131.0/24,22,199.232.0.0/16
199.232.132.0/24,2,199.232.132.0/22
199.232.133.0/24,2,199.232.132.0/22
199.232.134.0/24,2,199.232.132.0/22
199.232.135.0/24,2,199.232.132.0/22
199.232.136.0/24,2,199.232.136.0/22
199.232.137.0/24,2,199.232.136.0/22
199.232.138.0/24,2,199.232.136.0/22
199.232.139.0/24,2,199.232.136.0/22
199.232.14.0/24,22,199.232.0.0/16
199.232.140.0/24,22,199.232.0.0/16
199.232.141.0/24,21,199.232.0.0/16
199.232.142.0/24,22,199.232.0.0/16
199.232.143.0/24,23,199.232.0.0/16
199.232.144.0/24,3,199.232.144.0/22
199.232.145.0/24,3,199.232.144.0/22
199.232.146.0/24,3,199.232.144.0/22
199.232.147.0/24,3,199.232.144.0/22
199.232.148.0/24,2,199.232.148.0/22
199.232.149.0/24,2,199.232.148.0/22
199.232.15.0/24,23,199.232.0.0/16
199.232.150.0/24,2,199.232.148.0/22
199.232.151.0/24,2,199.232.148.0/22
199.232.152.0/24,2,199.232.152.0/22
199.232.153.0/24,2,199.232.152.0/22
199.232.154.0/24,2,199.232.152.0/22
199.232.155.0/24,2,199.232.152.0/22
199.232.156.0/24,2,199.232.156.0/22
199.232.157.0/24,2,199.232.156.0/22
199.232.158.0/24,2,199.232.156.0/22
199.232.159.0/24,2,199.232.156.0/22
199.232.16.0/24,2,199.232.16.0/22
199.232.160.0/24,22,199.232.0.0/16
199.232.161.0/24,22,199.232.0.0/16
199.232.162.0/24,23,199.232.0.0/16
199.232.163.0/24,22,199.232.0.0/16
199.232.164.0/24,2,199.232.164.0/22
199.232.165.0/24,2,199.232.164.0/22
199.232.166.0/24,2,199.232.164.0/22
199.232.167.0/24,2,199.232.164.0/22
199.232.168.0/24,2,199.232.168.0/22
199.232.169.0/24,2,199.232.168.0/22
199.232.17.0/24,2,199.232.16.0/22
199.232.170.0/24,2,199.232.168.0/22
199.232.171.0/24,2,199.232.168.0/22
199.232.172.0/24,23,199.232.0.0/16
199.232.173.0/24,23,199.232.0.0/16
199.232.174.0/24,22,199.232.0.0/16
199.232.175.0/24,21,199.232.0.0/16
199.232.176.0/24,2,199.232.176.0/22
199.232.177.0/24,2,199.232.176.0/22
199.232.178.0/24,2,199.232.176.0/22
199.232.179.0/24,2,199.232.176.0/22
199.232.18.0/24,2,199.232.16.0/22
199.232.180.0/24,23,199.232.0.0/16
199.232.181.0/24,22,199.232.0.0/16
199.232.182.0/24,22,199.232.0.0/16
199.232.183.0/24,22,199.232.0.0/16
199.232.184.0/24,23,199.232.0.0/16
199.232.185.0/24,21,199.232.0.0/16
199.232.186.0/24,22,199.232.0.0/16
199.232.187.0/24,21,199.232.0.0/16
199.232.188.0/24,2,199.232.188.0/22
199.232.189.0/24,2,199.232.188.0/22
199.232.19.0/24,2,199.232.16.0/22
199.232.190.0/24,2,199.232.188.0/22
199.232.191.0/24,2,199.232.188.0/22
199.232.192.0/24,26,199.232.192.0/22
199.232.193.0/24,26,199.232.192.0/22
199.232.194.0/24,27,199.232.192.0/22
199.232.195.0/24,25,199.232.192.0/22
199.232.196.0/24,26,199.232.196.0/22
199.232.197.0/24,26,199.232.196.0/22
199.232.198.0/24,27,199.232.196.0/22
199.232.199.0/24,26,199.232.196.0/22
199.232.2.0/24,21,199.232.0.0/16
199.232.20.0/24,2,199.232.20.0/22
199.232.200.0/24,22,199.232.0.0/16
199.232.201.0/24,22,199.232.0.0/16
199.232.202.0/24,22,199.232.0.0/16
199.232.203.0/24,22,199.232.0.0/16
199.232.204.0/24,22,199.232.0.0/16
199.232.205.0/24,22,199.232.0.0/16
199.232.206.0/24,23,199.232.0.0/16
199.232.207.0/24,23,199.232.0.0/16
199.232.208.0/24,42,199.232.208.0/22
199.232.209.0/24,42,199.232.208.0/22
199.232.21.0/24,2,199.232.20.0/22
199.232.210.0/24,43,199.232.208.0/22
199.232.211.0/24,42,199.232.208.0/22
199.232.212.0/24,44,199.232.212.0/22
199.232.213.0/24,42,199.232.212.0/22
199.232.214.0/24,43,199.232.212.0/22
199.232.215.0/24,43,199.232.212.0/22
199.232.216.0/24,23,199.232.0.0/16
199.232.217.0/24,21,199.232.0.0/16
199.232.218.0/24,22,199.232.0.0/16
199.232.219.0/24,22,199.232.0.0/16
199.232.22.0/24,2,199.232.20.0/22
199.232.220.0/24,23,199.232.0.0/16
199.232.221.0/24,22,199.232.0.0/16
199.232.222.0/24,22,199.232.0.0/16
199.232.223.0/24,23,199.232.0.0/16
199.232.224.0/24,3,199.232.224.0/22
199.232.225.0/24,3,199.232.224.0/22
199.232.226.0/24,3,199.232.224.0/22
199.232.227.0/24,3,199.232.224.0/22
199.232.228.0/24,2,199.232.228.0/22
199.232.229.0/24,4,199.232.228.0/22
199.232.23.0/24,2,199.232.20.0/22
199.232.230.0/24,2,199.232.228.0/22
199.232.231.0/24,2,199.232.228.0/22
199.232.232.0/24,45,199.232.232.0/22
199.232.233.0/24,48,199.232.232.0/22
199.232.234.0/24,45,199.232.232.0/22
199.232.235.0/24,46,199.232.232.0/22
199.232.236.0/24,23,199.232.0.0/16
199.232.237.0/24,23,199.232.0.0/16
199.232.238.0/24,22,199.232.0.0/16
199.232.239.0/24,23,199.232.0.0/16
199.232.24.0/24,2,199.232.24.0/22
199.232.240.0/24,22,199.232.0.0/16
199.232.241.0/24,22,199.232.0.0/16
199.232.242.0/24,22,199.232.0.0/16
199.232.243.0/24,22,199.232.0.0/16
199.232.244.0/24,22,199.232.0.0/16
199.232.245.0/24,23,199.232.0.0/16
199.232.246.0/24,22,199.232.0.0/16
199.232.247.0/24,22,199.232.0.0/16
199.232.248.0/24,22,199.232.0.0/16
199.232.249.0/24,22,199.232.0.0/16
199.232.25.0/24,2,199.232.24.0/22
199.232.250.0/24,22,199.232.0.0/16
199.232.251.0/24,22,199.232.0.0/16
199.232.252.0/24,21,199.232.0.0/16
199.232.253.0/24,21,199.232.0.0/16
199.232.254.0/24,22,199.232.0.0/16
199.232.255.0/24,21,199.232.0.0/16
199.232.26.0/24,2,199.232.24.0/22
199.232.27.0/24,2,199.232.24.0/22
199.232.28.0/24,2,199.232.28.0/22
199.232.29.0/24,2,199.232.28.0/22
199.232.3.0/24,23,199.232.0.0/16
199.232.30.0/24,2,199.232.28.0/22
199.232.31.0/24,2,199.232.28.0/22
199.232.32.0/24,2,199.232.32.0/22
199.232.33.0/24,2,199.232.32.0/22
199.232.34.0/24,2,199.232.32.0/22
199.232.35.0/24,2,199.232.32.0/22
199.232.4.0/24,22,199.232.0.0/16
199.232.40.0/24,3,199.232.40.0/22
199.232.41.0/24,2,199.232.40.0/22
199.232.42.0/24,2,199.232.40.0/22
199.232.43.0/24,2,199.232.40.0/22
199.232.44.0/24,2,199.232.44.0/22
199.232.45.0/24,2,199.232.44.0/22
199.232.46.0/24,2,199.232.44.0/22
199.232.47.0/24,2,199.232.44.0/22
199.232.48.0/24,21,199.232.0.0/16
199.232.49.0/24,21,199.232.0.0/16
199.232.5.0/24,23,199.232.0.0/16
199.232.50.0/24,22,199.232.0.0/16
199.232.51.0/24,22,199.232.0.0/16
199.232.52.0/24,2,199.232.52.0/22
199.232.53.0/24,2,199.232.52.0/22
199.232.54.0/24,2,199.232.52.0/22
199.232.55.0/24,2,199.232.52.0/22
199.232.56.0/24,2,199.232.56.0/22
199.232.57.0/24,2,199.232.56.0/22
199.232.58.0/24,2,199.232.56.0/22
199.232.59.0/24,2,199.232.56.0/22
199.232.6.0/24,22,199.232.0.0/16
199.232.60.0/24,15,199.232.60.0/22
199.232.61.0/24,15,199.232.60.0/22
199.232.62.0/24,15,199.232.60.0/22
199.232.63.0/24,15,199.232.60.0/22
199.232.64.0/24,2,199.232.64.0/22
199.232.65.0/24,2,199.232.64.0/22
199.232.66.0/24,2,199.232.64.0/22
199.232.67.0/24,2,199.232.64.0/22
199.232.68.0/24,3,199.232.68.0/22
199.232.69.0/24,3,199.232.68.0/22
199.232.7.0/24,21,199.232.0.0/16
199.232.70.0/24,3,199.232.68.0/22
199.232.71.0/24,3,199.232.68.0/22
199.232.72.0/24,2,199.232.72.0/22
199.232.73.0/24,2,199.232.72.0/22
199.232.74.0/24,2,199.232.72.0/22
199.232.75.0/24,2,199.232.72.0/22
199.232.76.0/24,21,199.232.0.0/16
199.232.77.0/24,22,199.232.0.0/16
199.232.78.0/24,22,199.232.0.0/16
199.232.79.0/24,21,199.232.0.0/16
199.232.8.0/24,21,199.232.0.0/16
199.232.80.0/24,2,199.232.80.0/22
199.232.81.0/24,2,199.232.80.0/22
199.232.82.0/24,2,199.232.80.0/22
199.232.83.0/24,2,199.232.80.0/22
199.232.84.0/24,23,199.232.0.0/16
199.232.85.0/24,22,199.232.0.0/16
199.232.86.0/24,21,199.232.0.0/16
199.232.87.0/24,23,199.232.0.0/16
199.232.9.0/24,22,199.232.0.0/16
199.232.92.0/24,22,199.232.0.0/16
199.232.93.0/24,23,199.232.0.0/16
199.232.94.0/24,22,199.232.0.0/16
199.232.95.0/24,22,199.232.0.0/16
199.244.90.0/24,2,199.244.90.0/24
199.247.153.0/24,15,199.247.153.0/24
199.247.155.0/24,15,199.247.155.0/24
199.249.112.0/24,15,199.249.112.0/24
199.249.113.0/24,15,199.249.113.0/24
199.249.114.0/24,15,199.249.114.0/24
199.249.115.0/24,15,199.249.115.0/24
199.249.116.0/24,15,199.249.116.0/24
199.249.118.0/24,15,199.249.118.0/24
199.249.119.0/24,15,199.249.119.0/24
199.249.120.0/24,15,199.249.120.0/24
199.249.121.0/24,15,199.249.121.0/24
199.249.122.0/24,15,199.249.122.0/24
199.249.123.0/24,15,199.249.123.0/24
199.249.124.0/24,15,199.249.124.0/24
199.249.126.0/24,15,199.249.126.0/24
199.249.127.0/24,15,199.249.127.0/24
199.249.255.0/24,43,199.249.255.0/24
199.252.157.0/24,2,199.252.157.0/24
199.253.182.0/24,3,199.253.182.0/24
199.253.183.0/24,3,199.253.183.0/24
199.253.249.0/24,3,199.253.249.0/24
199.253.56.0/24,3,199.253.56.0/24
199.253.57.0/24,3,199.253.57.0/24
199.253.58.0/24,2,199.253.58.0/24
199.253.59.0/24,12,199.253.59.0/24
199.253.60.0/24,14,199.253.60.0/24
199.253.61.0/24,13,199.253.61.0/24
199.254.171.0/24,61,199.254.171.0/24
199.254.28.0/24,14,199.254.28.0/24
199.254.29.0/24,12,199.254.29.0/24
199.254.30.0/24,4,199.254.30.0/24
199.254.31.0/24,3,199.254.31.0/24
199.254.48.0/24,8,199.254.48.0/24
199.254.49.0/24,7,199.254.49.0/24
199.254.50.0/24,12,199.254.50.0/24
199.254.51.0/24,12,199.254.51.0/24
199.254.52.0/24,14,199.254.52.0/24
199.254.54.0/24,12,199.254.54.0/24
199.254.55.0/24,12,199.254.55.0/24
199.254.56.0/24,2,199.254.56.0/24
199.254.57.0/24,12,199.254.57.0/24
199.254.58.0/24,12,199.254.58.0/24
199.254.59.0/24,12,199.254.59.0/24
199.254.60.0/24,14,199.254.60.0/24
199.254.61.0/24,13,199.254.61.0/24
199.254.62.0/24,18,199.254.62.0/24
199.254.63.0/24,4,199.254.63.0/24
199.255.120.0/24,9,199.255.120.0/22
199.27.150.0/24,2,199.27.150.0/24
199.33.230.0/24,63,199.33.230.0/24
199.33.231.0/24,65,199.33.231.0/24
199.33.232.0/24,65,199.33.232.0/24
199.33.233.0/24,65,199.33.233.0/24
199.34.228.0/24,65,199.34.228.0/24
199.34.229.0/24,64,199.34.229.0/24
199.34.230.0/24,66,199.34.230.0/24
199.34.231.0/24,66,199.34.231.0/24
199.36.158.0/24,47,199.36.158.0/24
199.36.248.0/24,52,199.36.248.0/24
199.4.137.0/24,60,199.4.137.0/24
199.4.138.0/24,2,199.4.138.0/24
199.4.144.0/24,9,199.4.144.0/24
199.43.133.0/24,2,199.43.133.0/24
199.43.134.0/24,4,199.43.134.0/24
199.43.135.0/24,2,199.43.135.0/24
199.45.160.0/24,2,199.45.160.0/24
199.45.177.0/24,10,199.45.177.0/24
199.46.32.0/24,13,199.46.32.0/19
199.46.33.0/24,14,199.46.32.0/19
199.46.34.0/24,14,199.46.32.0/19
199.46.35.0/24,14,199.46.32.0/19
199.46.36.0/24,14,199.46.32.0/19
199.46.37.0/24,13,199.46.32.0/19
199.46.38.0/24,14,199.46.32.0/19
199.46.39.0/24,14,199.46.32.0/19
199.47.104.0/24,45,199.47.104.0/24
199.47.108.0/24,43,199.47.108.0/24
199.47.130.0/24,52,199.47.130.0/24
199.47.186.0/24,43,199.47.186.0/24
199.47.187.0/24,43,199.47.187.0/24
199.5.242.0/24,65,199.5.242.0/24
199.59.243.0/24,51,199.59.243.0/24
199.60.103.0/24,65,199.60.103.0/24
199.66.200.0/24,17,199.66.200.0/24
199.68.156.0/24,65,199.68.156.0/24
199.7.66.0/24,19,199.7.66.0/24
199.7.67.0/24,19,199.7.67.0/24
199.7.68.0/24,19,199.7.68.0/24
199.7.69.0/24,19,199.7.69.0/24
199.7.71.0/24,12,199.7.71.0/24
199.7.83.0/24,25,199.7.83.0/24
199.7.87.0/24,2,199.7.87.0/24
199.7.91.0/24,58,199.7.91.0/24
199.71.212.0/24,2,199.71.212.0/24
199.71.213.0/24,8,199.71.213.0/24
199.83.246.0/24,10,199.83.246.0/24
199.84.138.0/24,3,199.84.138.0/24
199.85.126.0/24,19,199.85.126.0/24
199.85.127.0/24,19,199.85.127.0/24
199.9.14.0/24,6,199.9.14.0/24
199.9.15.0/24,4,199.9.15.0/24
199.91.151.0/24,6,199.91.151.0/24
2.16.122.0/24,28,2.16.122.0/24
2.16.123.0/24,29,2.16.123.0/24
2.16.126.0/24,15,2.16.126.0/24
2.16.127.0/24,16,2.16.127.0/24
2.16.130.0/24,8,2.16.130.0/24
2.16.40.0/24,13,2.16.40.0/24
2.17.46.0/24,28,2.17.46.0/24
2.18.48.0/24,8,2.18.48.0/24
2.18.49.0/24,8,2.18.49.0/24
2.18.50.0/24,4,2.18.50.0/24
2.18.51.0/24,4,2.18.51.0/24
2.18.52.0/24,3,2.18.52.0/24
2.18.53.0/24,3,2.18.53.0/24
2.18.54.0/24,13,2.18.54.0/24
2.18.55.0/24,13,2.18.55.0/24
2.20.47.0/24,3,2.20.47.0/24
2.22.230.0/24,18,2.22.230.0/24
2.255.255.0/24,5,2.255.248.0/21
2.56.220.0/24,42,2.56.220.0/24
2.57.240.0/24,7,2.57.240.0/24
2.58.104.0/24,65,2.58.104.0/24
2.58.107.0/24,64,2.58.107.0/24
2.58.240.0/24,3,2.58.240.0/24
200.0.68.0/24,9,200.0.68.0/24
200.0.88.0/24,5,200.0.88.0/24
200.10.60.0/24,6,200.10.60.0/24
200.107.0.0/24,2,200.107.0.0/24
200.107.10.0/24,2,200.107.10.0/24
200.108.148.0/24,61,200.108.148.0/24
200.137.53.0/24,3,200.137.0.0/18
200.152.168.0/24,22,200.152.168.0/24
200.152.169.0/24,22,200.152.169.0/24
200.16.112.0/24,4,200.16.112.0/24
200.189.41.0/24,6,200.189.41.0/24
200.19.16.0/24,2,200.19.16.0/20
200.192.233.0/24,5,200.192.233.0/24
200.196.208.0/24,44,200.196.208.0/24
200.219.154.0/24,8,200.219.154.0/24
200.219.159.0/24,8,200.219.159.0/24
200.229.248.0/24,4,200.229.248.0/24
200.23.1.0/24,4,200.23.1.0/24
200.25.24.0/24,2,200.25.24.0/24
200.25.25.0/24,2,200.25.25.0/24
200.34.216.0/24,2,200.34.216.0/24
200.7.4.0/24,3,200.7.4.0/24
200.7.5.0/24,2,200.7.5.0/24
200.7.86.0/24,6,200.7.86.0/24
200.94.176.0/24,5,200.94.176.0/24
201.131.248.0/24,2,201.131.248.0/24
201.131.252.0/24,20,201.131.252.0/23
202.12.27.0/24,13,202.12.27.0/24
202.12.31.0/24,8,202.12.31.0/24
202.127.8.0/24,2,202.127.8.0/24
202.137.242.0/24,2,202.137.240.0/21
202.138.74.0/24,2,202.138.72.0/22
202.139.124.0/24,3,202.139.0.0/17
202.144.196.0/24,43,202.144.196.0/24
202.151.89.0/24,2,202.151.64.0/19
202.157.180.0/24,51,202.157.180.0/24
202.158.207.0/24,4,202.158.192.0/19
202.165.97.0/24,4,202.165.97.0/24
202.171.60.0/24,4,202.171.60.0/24
202.180.64.0/24,2,202.180.64.0/18
202.224.32.0/24,2,202.224.32.0/19
202.232.2.0/24,3,202.232.0.0/16
202.37.101.0/24,2,202.37.100.0/23
202.45.131.0/24,49,202.45.131.0/24
202.47.120.0/24,3,202.47.120.0/22
202.49.140.0/24,2,202.49.140.0/24
202.56.230.0/24,2,202.56.230.0/24
202.56.36.0/24,2,202.56.32.0/20
202.58.227.0/24,6,202.58.227.0/24
202.72.229.0/24,18,202.72.229.0/24
202.92.198.0/24,43,202.92.198.0/24
202.92.199.0/24,44,202.92.199.0/24
203.107.50.0/24,7,203.107.50.0/23
203.107.64.0/24,5,203.107.64.0/24
203.107.65.0/24,6,203.107.65.0/24
203.107.66.0/24,6,203.107.66.0/24
203.107.67.0/24,7,203.107.67.0/24
203.107.68.0/24,6,203.107.68.0/24
203.119.1.0/24,2,203.119.1.0/24
203.119.26.0/24,5,203.119.26.0/24
203.119.27.0/24,5,203.119.27.0/24
203.119.28.0/24,4,203.119.28.0/24
203.119.29.0/24,4,203.119.29.0/24
203.119.31.0/24,4,203.119.31.0/24
203.119.40.0/24,2,203.119.40.0/24
203.119.42.0/24,9,203.119.42.0/24
203.119.86.0/24,3,203.119.86.0/24
203.119.88.0/24,53,203.119.88.0/23
203.119.95.0/24,12,203.119.95.0/24
203.13.32.0/24,65,203.13.32.0/24
203.14.0.0/24,4,203.14.0.0/20
203.147.96.0/24,3,203.147.96.0/21
203.149.70.0/24,2,203.149.68.0/22
203.161.160.0/24,3,203.161.160.0/20
203.161.164.0/24,3,203.161.160.0/20
203.17.126.0/24,65,203.17.126.0/24
203.175.175.0/24,16,203.175.175.0/24
203.180.146.0/24,4,203.180.0.0/16
203.190.61.0/24,5,203.190.56.0/21
203.215.29.0/24,2,203.215.29.0/24
203.22.223.0/24,65,203.22.223.0/24
203.22.241.0/24,64,203.22.241.0/24
203.23.103.0/24,64,203.23.103.0/24
203.23.104.0/24,65,203.23.104.0/24
203.23.106.0/24,64,203.23.106.0/24
203.24.102.0/24,64,203.24.102.0/24
203.24.103.0/24,64,203.24.103.0/24
203.24.108.0/24,65,203.24.108.0/24
203.24.109.0/24,65,203.24.109.0/24
203.24.54.0/24,2,203.24.54.0/24
203.241.132.0/24,3,203.241.132.0/22
203.25.27.0/24,2,203.25.26.0/23
203.28.8.0/24,65,203.28.8.0/24
203.28.9.0/24,63,203.28.9.0/24
203.29.52.0/24,66,203.29.52.0/24
203.29.53.0/24,63,203.29.53.0/24
203.29.54.0/24,65,203.29.54.0/23
203.29.55.0/24,63,203.29.54.0/23
203.30.188.0/24,65,203.30.188.0/22
