prefix,number_of_sites,backing_prefix
2a05:7880:7da::/48,43,2a05:7880::/32
2a05:7880:7db3::/48,42,2a05:7880::/32
2a05:7880:7db::/48,44,2a05:7880::/32
2a05:7880:7dc::/48,44,2a05:7880::/32
2a05:7880:7dd::/48,44,2a05:7880::/32
2a05:7880:7de::/48,44,2a05:7880::/32
2a05:7880:7df::/48,42,2a05:7880::/32
2a05:7880:7e0::/48,44,2a05:7880::/32
2a05:7880:7e1::/48,43,2a05:7880::/32
2a05:7880:7e2::/48,43,2a05:7880::/32
2a05:7880:7e3::/48,43,2a05:7880::/32
2a05:7880:7e4::/48,44,2a05:7880::/32
2a05:7880:7e5::/48,44,2a05:7880::/32
2a05:7880:7e6::/48,44,2a05:7880::/32
2a05:7880:7e7::/48,44,2a05:7880::/32
2a05:7880:7e8::/48,44,2a05:7880::/32
2a05:7880:7e9::/48,44,2a05:7880::/32
2a05:7880:7ea::/48,43,2a05:7880::/32
2a05:7880:7eb::/48,43,2a05:7880::/32
2a05:7880:7ec::/48,44,2a05:7880::/32
2a05:7880:7ed::/48,44,2a05:7880::/32
2a05:7880:7ee::/48,43,2a05:7880::/32
2a05:7880:7ef::/48,44,2a05:7880::/32
2a05:7880:7f0::/48,43,2a05:7880::/32
2a05:7880:7f1::/48,43,2a05:7880::/32
2a05:7880:7f2::/48,42,2a05:7880::/32
2a05:7880:7f3::/48,43,2a05:7880::/32
2a05:7880:7f4::/48,43,2a05:7880::/32
2a05:7880:7f5::/48,43,2a05:7880::/32
2a05:7880:7f6::/48,43,2a05:7880::/32
2a05:7880:7f7::/48,42,2a05:7880::/32
2a05:7880:7f8::/48,44,2a05:7880::/32
2a05:7880:7f9::/48,44,2a05:7880::/32
2a05:7880:7f::/48,43,2a05:7880::/32
2a05:7880:7fa::/48,43,2a05:7880::/32
2a05:7880:7fb::/48,44,2a05:7880::/32
2a05:7880:7fc::/48,43,2a05:7880::/32
2a05:7880:7fd::/48,43,2a05:7880::/32
2a05:7880:7fe::/48,44,2a05:7880::/32
2a05:7880:7ff::/48,44,2a05:7880::/32
2a05:7880:800::/48,43,2a05:7880::/32
2a05:7880:801::/48,43,2a05:7880::/32
2a05:7880:802::/48,43,2a05:7880::/32
2a05:7880:803::/48,44,2a05:7880::/32
2a05:7880:804::/48,43,2a05:7880::/32
2a05:7880:805::/48,43,2a05:7880::/32
2a05:7880:806::/48,42,2a05:7880::/32
2a05:7880:807::/48,44,2a05:7880::/32
2a05:7880:809::/48,42,2a05:7880::/32
2a05:7880:80::/48,44,2a05:7880::/32
2a05:7880:80b::/48,44,2a05:7880::/32
2a05:7880:80c::/48,44,2a05:7880::/32
2a05:7880:80d::/48,43,2a05:7880::/32
2a05:7880:80e::/48,44,2a05:7880::/32
2a05:7880:80f::/48,44,2a05:7880::/32
2a05:7880:810::/48,43,2a05:7880::/32
2a05:7880:811::/48,44,2a05:7880::/32
2a05:7880:812::/48,43,2a05:7880::/32
2a05:7880:813::/48,43,2a05:7880::/32
2a05:7880:814::/48,44,2a05:7880::/32
2a05:7880:815::/48,44,2a05:7880::/32
2a05:7880:816::/48,44,2a05:7880::/32
2a05:7880:817::/48,43,2a05:7880::/32
2a05:7880:818::/48,42,2a05:7880::/32
2a05:7880:81::/48,42,2a05:7880::/32
2a05:7880:81a::/48,44,2a05:7880::/32
2a05:7880:81b::/48,43,2a05:7880::/32
2a05:7880:81c::/48,42,2a05:7880::/32
2a05:7880:81d::/48,43,2a05:7880::/32
2a05:7880:81e::/48,42,2a05:7880::/32
2a05:7880:81f::/48,42,2a05:7880::/32
2a05:7880:820::/48,44,2a05:7880::/32
2a05:7880:821::/48,44,2a05:7880::/32
2a05:7880:822::/48,44,2a05:7880::/32
2a05:7880:823::/48,43,2a05:7880::/32
2a05:7880:824::/48,43,2a05:7880::/32
2a05:7880:825::/48,44,2a05:7880::/32
2a05:7880:826::/48,42,2a05:7880::/32
2a05:7880:827::/48,43,2a05:7880::/32
2a05:7880:828::/48,43,2a05:7880::/32
2a05:7880:829::/48,43,2a05:7880::/32
2a05:7880:82::/48,43,2a05:7880::/32
2a05:7880:82a::/48,44,2a05:7880::/32
2a05:7880:82b::/48,43,2a05:7880::/32
2a05:7880:82c::/48,42,2a05:7880::/32
2a05:7880:82d::/48,43,2a05:7880::/32
2a05:7880:82e::/48,44,2a05:7880::/32
2a05:7880:82f::/48,43,2a05:7880::/32
2a05:7880:830::/48,44,2a05:7880::/32
2a05:7880:831::/48,44,2a05:7880::/32
2a05:7880:832::/48,42,2a05:7880::/32
2a05:7880:834::/48,44,2a05:7880::/32
2a05:7880:835::/48,43,2a05:7880::/32
2a05:7880:836::/48,44,2a05:7880::/32
2a05:7880:837::/48,44,2a05:7880::/32
2a05:7880:838::/48,43,2a05:7880::/32
2a05:7880:839::/48,43,2a05:7880::/32
2a05:7880:83::/48,43,2a05:7880::/32
2a05:7880:83a::/48,42,2a05:7880::/32
2a05:7880:83b::/48,44,2a05:7880::/32
2a05:7880:83c::/48,44,2a05:7880::/32
2a05:7880:83d::/48,44,2a05:7880::/32
2a05:7880:83e::/48,44,2a05:7880::/32
2a05:7880:83f::/48,43,2a05:7880::/32
2a05:7880:840::/48,43,2a05:7880::/32
2a05:7880:841::/48,44,2a05:7880::/32
2a05:7880:842::/48,43,2a05:7880::/32
2a05:7880:843::/48,44,2a05:7880::/32
2a05:7880:844::/48,44,2a05:7880::/32
2a05:7880:845::/48,44,2a05:7880::/32
2a05:7880:846::/48,43,2a05:7880::/32
2a05:7880:847::/48,43,2a05:7880::/32
2a05:7880:848::/48,44,2a05:7880::/32
2a05:7880:849::/48,44,2a05:7880::/32
2a05:7880:84::/48,43,2a05:7880::/32
2a05:7880:84a::/48,43,2a05:7880::/32
2a05:7880:84c::/48,43,2a05:7880::/32
2a05:7880:84d::/48,43,2a05:7880::/32
2a05:7880:84e::/48,44,2a05:7880::/32
2a05:7880:84f::/48,44,2a05:7880::/32
2a05:7880:850::/48,44,2a05:7880::/32
2a05:7880:851::/48,44,2a05:7880::/32
2a05:7880:852::/48,44,2a05:7880::/32
2a05:7880:853::/48,44,2a05:7880::/32
2a05:7880:854::/48,44,2a05:7880::/32
2a05:7880:855::/48,43,2a05:7880::/32
2a05:7880:857::/48,44,2a05:7880::/32
2a05:7880:858::/48,43,2a05:7880::/32
2a05:7880:859::/48,43,2a05:7880::/32
2a05:7880:85::/48,43,2a05:7880::/32
2a05:7880:85a::/48,43,2a05:7880::/32
2a05:7880:85b::/48,43,2a05:7880::/32
2a05:7880:85c::/48,44,2a05:7880::/32
2a05:7880:85d::/48,44,2a05:7880::/32
2a05:7880:85e::/48,44,2a05:7880::/32
2a05:7880:85f::/48,41,2a05:7880::/32
2a05:7880:860::/48,43,2a05:7880::/32
2a05:7880:861::/48,43,2a05:7880::/32
2a05:7880:862::/48,44,2a05:7880::/32
2a05:7880:863::/48,44,2a05:7880::/32
2a05:7880:864::/48,43,2a05:7880::/32
2a05:7880:865::/48,43,2a05:7880::/32
2a05:7880:866::/48,43,2a05:7880::/32
2a05:7880:867::/48,43,2a05:7880::/32
2a05:7880:868::/48,43,2a05:7880::/32
2a05:7880:869::/48,43,2a05:7880::/32
2a05:7880:86::/48,44,2a05:7880::/32
2a05:7880:86a::/48,44,2a05:7880::/32
2a05:7880:86b::/48,44,2a05:7880::/32
2a05:7880:86c::/48,44,2a05:7880::/32
2a05:7880:86d::/48,44,2a05:7880::/32
2a05:7880:86e::/48,44,2a05:7880::/32
2a05:7880:86f::/48,43,2a05:7880::/32
2a05:7880:870::/48,43,2a05:7880::/32
2a05:7880:871::/48,42,2a05:7880::/32
2a05:7880:872::/48,43,2a05:7880::/32
2a05:7880:873::/48,44,2a05:7880::/32
2a05:7880:874::/48,42,2a05:7880::/32
2a05:7880:875::/48,43,2a05:7880::/32
2a05:7880:876::/48,43,2a05:7880::/32
2a05:7880:877::/48,44,2a05:7880::/32
2a05:7880:878::/48,42,2a05:7880::/32
2a05:7880:879::/48,43,2a05:7880::/32
2a05:7880:87::/48,43,2a05:7880::/32
2a05:7880:87a::/48,44,2a05:7880::/32
2a05:7880:87b::/48,43,2a05:7880::/32
2a05:7880:87c::/48,42,2a05:7880::/32
2a05:7880:87f::/48,43,2a05:7880::/32
2a05:7880:880::/48,44,2a05:7880::/32
2a05:7880:881::/48,44,2a05:7880::/32
2a05:7880:882::/48,44,2a05:7880::/32
2a05:7880:883::/48,44,2a05:7880::/32
2a05:7880:884::/48,43,2a05:7880::/32
2a05:7880:885::/48,43,2a05:7880::/32
2a05:7880:886::/48,43,2a05:7880::/32
2a05:7880:887::/48,43,2a05:7880::/32
2a05:7880:888::/48,44,2a05:7880::/32
2a05:7880:889::/48,44,2a05:7880::/32
2a05:7880:88::/48,44,2a05:7880::/32
2a05:7880:88a::/48,43,2a05:7880::/32
2a05:7880:88b::/48,43,2a05:7880::/32
2a05:7880:88c::/48,44,2a05:7880::/32
2a05:7880:88d::/48,43,2a05:7880::/32
2a05:7880:88e::/48,43,2a05:7880::/32
2a05:7880:88f::/48,43,2a05:7880::/32
2a05:7880:890::/48,43,2a05:7880::/32
2a05:7880:891::/48,44,2a05:7880::/32
2a05:7880:892::/48,43,2a05:7880::/32
2a05:7880:893::/48,43,2a05:7880::/32
2a05:7880:894::/48,43,2a05:7880::/32
2a05:7880:895::/48,43,2a05:7880::/32
2a05:7880:896::/48,42,2a05:7880::/32
2a05:7880:897::/48,44,2a05:7880::/32
2a05:7880:898::/48,43,2a05:7880::/32
2a05:7880:89::/48,43,2a05:7880::/32
2a05:7880:89cd::/48,43,2a05:7880::/32
2a05:7880:8::/48,43,2a05:7880::/32
2a05:7880:8a::/48,44,2a05:7880::/32
2a05:7880:8b::/48,43,2a05:7880::/32
2a05:7880:8c::/48,43,2a05:7880::/32
2a05:7880:8d::/48,43,2a05:7880::/32
2a05:7880:8e::/48,42,2a05:7880::/32
2a05:7880:8f::/48,43,2a05:7880::/32
2a05:7880:90::/48,42,2a05:7880::/32
2a05:7880:91::/48,43,2a05:7880::/32
2a05:7880:92::/48,44,2a05:7880::/32
2a05:7880:93::/48,43,2a05:7880::/32
2a05:7880:94::/48,44,2a05:7880::/32
2a05:7880:95::/48,44,2a05:7880::/32
2a05:7880:97::/48,42,2a05:7880::/32
2a05:7880:98::/48,43,2a05:7880::/32
2a05:7880:99::/48,44,2a05:7880::/32
2a05:7880:9::/48,42,2a05:7880::/32
2a05:7880:9a::/48,44,2a05:7880::/32
2a05:7880:9b::/48,42,2a05:7880::/32
2a05:7880:9c::/48,44,2a05:7880::/32
2a05:7880:9d::/48,44,2a05:7880::/32
2a05:7880:9dc9::/48,44,2a05:7880::/32
2a05:7880:9e61::/48,42,2a05:7880::/32
2a05:7880:9e::/48,43,2a05:7880::/32
2a05:7880:9f::/48,44,2a05:7880::/32
2a05:7880::/48,43,2a05:7880::/32
2a05:7880:a0::/48,43,2a05:7880::/32
2a05:7880:a1::/48,44,2a05:7880::/32
2a05:7880:a2::/48,43,2a05:7880::/32
2a05:7880:a3::/48,42,2a05:7880::/32
2a05:7880:a4::/48,44,2a05:7880::/32
2a05:7880:a6::/48,44,2a05:7880::/32
2a05:7880:a9::/48,43,2a05:7880::/32
2a05:7880:a::/48,43,2a05:7880::/32
2a05:7880:aa::/48,44,2a05:7880::/32
2a05:7880:ab::/48,42,2a05:7880::/32
2a05:7880:ae::/48,41,2a05:7880::/32
2a05:7880:af::/48,43,2a05:7880::/32
2a05:7880:b06c::/48,44,2a05:7880::/32
2a05:7880:b0::/48,43,2a05:7880::/32
2a05:7880:b1::/48,44,2a05:7880::/32
2a05:7880:b2::/48,43,2a05:7880::/32
2a05:7880:b2f8::/48,44,2a05:7880::/32
2a05:7880:b3::/48,43,2a05:7880::/32
2a05:7880:b53b::/48,43,2a05:7880::/32
2a05:7880:b6::/48,44,2a05:7880::/32
2a05:7880:b7::/48,44,2a05:7880::/32
2a05:7880:b8::/48,42,2a05:7880::/32
2a05:7880:b9::/48,44,2a05:7880::/32
2a05:7880:b::/48,44,2a05:7880::/32
2a05:7880:ba::/48,43,2a05:7880::/32
2a05:7880:bb::/48,44,2a05:7880::/32
2a05:7880:bc::/48,43,2a05:7880::/32
2a05:7880:bd::/48,44,2a05:7880::/32
2a05:7880:be01::/48,44,2a05:7880::/32
2a05:7880:be::/48,43,2a05:7880::/32
2a05:7880:bf::/48,44,2a05:7880::/32
2a05:7880:c0::/48,44,2a05:7880::/32
2a05:7880:c14::/48,43,2a05:7880::/32
2a05:7880:c1::/48,43,2a05:7880::/32
2a05:7880:c2::/48,44,2a05:7880::/32
2a05:7880:c3::/48,43,2a05:7880::/32
2a05:7880:c4::/48,44,2a05:7880::/32
2a05:7880:c5::/48,43,2a05:7880::/32
2a05:7880:c6::/48,42,2a05:7880::/32
2a05:7880:c7::/48,44,2a05:7880::/32
2a05:7880:c8::/48,44,2a05:7880::/32
2a05:7880:c9::/48,42,2a05:7880::/32
2a05:7880:c9f6::/48,44,2a05:7880::/32
2a05:7880:c::/48,43,2a05:7880::/32
2a05:7880:ca::/48,44,2a05:7880::/32
2a05:7880:cb::/48,44,2a05:7880::/32
2a05:7880:cc::/48,44,2a05:7880::/32
2a05:7880:cd::/48,44,2a05:7880::/32
2a05:7880:ce::/48,44,2a05:7880::/32
2a05:7880:cf::/48,44,2a05:7880::/32
2a05:7880:d0::/48,44,2a05:7880::/32
2a05:7880:d1::/48,43,2a05:7880::/32
2a05:7880:d2::/48,43,2a05:7880::/32
2a05:7880:d3::/48,43,2a05:7880::/32
2a05:7880:d4::/48,44,2a05:7880::/32
2a05:7880:d5::/48,43,2a05:7880::/32
2a05:7880:d6::/48,42,2a05:7880::/32
2a05:7880:d7::/48,43,2a05:7880::/32
2a05:7880:d8::/48,44,2a05:7880::/32
2a05:7880:d9::/48,44,2a05:7880::/32
2a05:7880:d::/48,42,2a05:7880::/32
2a05:7880:da::/48,43,2a05:7880::/32
2a05:7880:db::/48,43,2a05:7880::/32
2a05:7880:dc::/48,42,2a05:7880::/32
2a05:7880:dd::/48,42,2a05:7880::/32
2a05:7880:de2f::/48,44,2a05:7880::/32
2a05:7880:de::/48,44,2a05:7880::/32
2a05:7880:df::/48,43,2a05:7880::/32
2a05:7880:e0::/48,44,2a05:7880::/32
2a05:7880:e1::/48,44,2a05:7880::/32
2a05:7880:e2::/48,43,2a05:7880::/32
2a05:7880:e3::/48,43,2a05:7880::/32
2a05:7880:e4::/48,43,2a05:7880::/32
2a05:7880:e5::/48,43,2a05:7880::/32
2a05:7880:e6::/48,44,2a05:7880::/32
2a05:7880:e7::/48,43,2a05:7880::/32
2a05:7880:e8::/48,43,2a05:7880::/32
2a05:7880:e9::/48,42,2a05:7880::/32
2a05:7880:e::/48,44,2a05:7880::/32
2a05:7880:ea::/48,43,2a05:7880::/32
2a05:7880:eb6e::/48,44,2a05:7880::/32
2a05:7880:eb::/48,43,2a05:7880::/32
2a05:7880:ec12::/48,43,2a05:7880::/32
2a05:7880:ec63::/48,43,2a05:7880::/32
2a05:7880:ec::/48,43,2a05:7880::/32
2a05:7880:ed::/48,44,2a05:7880::/32
2a05:7880:ee::/48,44,2a05:7880::/32
2a05:7880:efb0::/48,44,2a05:7880::/32
2a05:7880:f0::/48,42,2a05:7880::/32
2a05:7880:f1::/48,44,2a05:7880::/32
2a05:7880:f2::/48,44,2a05:7880::/32
2a05:7880:f3::/48,43,2a05:7880::/32
2a05:7880:f4::/48,43,2a05:7880::/32
2a05:7880:f5::/48,44,2a05:7880::/32
2a05:7880:f5f1::/48,42,2a05:7880::/32
2a05:7880:f6::/48,44,2a05:7880::/32
2a05:7880:f714::/48,44,2a05:7880::/32
2a05:7880:f7::/48,44,2a05:7880::/32
2a05:7880:f8::/48,44,2a05:7880::/32
2a05:7880:f9::/48,42,2a05:7880::/32
2a05:7880:f::/48,42,2a05:7880::/32
2a05:7880:fa::/48,43,2a05:7880::/32
2a05:7880:fb::/48,43,2a05:7880::/32
2a05:7880:fc::/48,43,2a05:7880::/32
2a05:7880:fd::/48,44,2a05:7880::/32
2a05:7880:fe7c::/48,43,2a05:7880::/32
2a05:7880:fe::/48,43,2a05:7880::/32
2a05:7880:ffbf::/48,43,2a05:7880::/32
2a05:7f00:188::/48,25,2a05:7f00:188::/48
2a05:8900:aa1::/48,22,2a05:8900:aa1::/48
2a05:b0c0::/48,20,2a05:b0c0::/48
2a05:b0c1::/48,20,2a05:b0c1::/48
2a05:b0c2:1000::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:100::/48,2,2a05:b0c2::/36
2a05:b0c2:1040::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1080::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:10c0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1100::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:110::/48,2,2a05:b0c2::/36
2a05:b0c2:1140::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1180::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:11c0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1200::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:120::/48,2,2a05:b0c2::/36
2a05:b0c2:122a::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1239::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1240::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1280::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:12c0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:12e0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1300::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:130::/48,2,2a05:b0c2::/36
2a05:b0c2:1340::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1380::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:13c0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:13cb::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1400::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:140::/48,2,2a05:b0c2::/36
2a05:b0c2:1440::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1480::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:14bf::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:14c0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1500::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1540::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1580::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:15c0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:15fe::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1600::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1640::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1661::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1680::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1681::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:16b0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:16c0::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1700::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1713::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1721::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1740::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1780::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1790::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:17ed::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1800::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:180::/48,2,2a05:b0c2::/36
2a05:b0c2:18bd::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:18c3::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1903::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1971::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1a86::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1a9b::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1ad4::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1ae5::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1c00::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1c0::/48,2,2a05:b0c2::/36
2a05:b0c2:1cbd::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1cf1::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1d44::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1d78::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1db::/48,2,2a05:b0c2::/36
2a05:b0c2:1f63::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:1fbc::/48,2,2a05:b0c2:1000::/36
2a05:b0c2:200::/48,2,2a05:b0c2::/36
2a05:b0c2:240::/48,2,2a05:b0c2::/36
2a05:b0c2:280::/48,2,2a05:b0c2::/36
2a05:b0c2:2b3::/48,2,2a05:b0c2::/36
2a05:b0c2:2c0::/48,2,2a05:b0c2::/36
2a05:b0c2:300::/48,2,2a05:b0c2::/36
2a05:b0c2:340::/48,2,2a05:b0c2::/36
2a05:b0c2:34e::/48,2,2a05:b0c2::/36
2a05:b0c2:380::/48,2,2a05:b0c2::/36
2a05:b0c2:3a0::/48,2,2a05:b0c2::/36
2a05:b0c2:3c0::/48,2,2a05:b0c2::/36
2a05:b0c2:3cc::/48,2,2a05:b0c2::/36
2a05:b0c2:400::/48,2,2a05:b0c2::/36
2a05:b0c2:40::/48,2,2a05:b0c2::/36
2a05:b0c2:440::/48,2,2a05:b0c2::/36
2a05:b0c2:480::/48,2,2a05:b0c2::/36
2a05:b0c2:4c0::/48,2,2a05:b0c2::/36
2a05:b0c2:4c7::/48,2,2a05:b0c2::/36
2a05:b0c2:500::/48,2,2a05:b0c2::/36
2a05:b0c2:52e::/48,2,2a05:b0c2::/36
2a05:b0c2:540::/48,2,2a05:b0c2::/36
2a05:b0c2:55c::/48,2,2a05:b0c2::/36
2a05:b0c2:580::/48,2,2a05:b0c2::/36
2a05:b0c2:587::/48,2,2a05:b0c2::/36
2a05:b0c2:5c0::/48,2,2a05:b0c2::/36
2a05:b0c2:5d9::/48,2,2a05:b0c2::/36
2a05:b0c2:5e0::/48,2,2a05:b0c2::/36
2a05:b0c2:600::/48,2,2a05:b0c2::/36
2a05:b0c2:60e::/48,2,2a05:b0c2::/36
2a05:b0c2:616::/48,2,2a05:b0c2::/36
2a05:b0c2:617::/48,2,2a05:b0c2::/36
2a05:b0c2:632::/48,2,2a05:b0c2::/36
2a05:b0c2:640::/48,2,2a05:b0c2::/36
2a05:b0c2:67e::/48,2,2a05:b0c2::/36
2a05:b0c2:680::/48,2,2a05:b0c2::/36
2a05:b0c2:6c0::/48,2,2a05:b0c2::/36
2a05:b0c2:700::/48,2,2a05:b0c2::/36
2a05:b0c2:740::/48,2,2a05:b0c2::/36
2a05:b0c2:780::/48,2,2a05:b0c2::/36
2a05:b0c2:78f::/48,2,2a05:b0c2::/36
2a05:b0c2:796::/48,2,2a05:b0c2::/36
2a05:b0c2:7c0::/48,2,2a05:b0c2::/36
2a05:b0c2:800::/48,2,2a05:b0c2::/36
2a05:b0c2:80::/48,2,2a05:b0c2::/36
2a05:b0c2:80d::/48,2,2a05:b0c2::/36
2a05:b0c2:840::/48,2,2a05:b0c2::/36
2a05:b0c2:880::/48,2,2a05:b0c2::/36
2a05:b0c2:8c0::/48,2,2a05:b0c2::/36
2a05:b0c2:8d1::/48,2,2a05:b0c2::/36
2a05:b0c2:900::/48,2,2a05:b0c2::/36
2a05:b0c2:940::/48,2,2a05:b0c2::/36
2a05:b0c2:980::/48,2,2a05:b0c2::/36
2a05:b0c2:9b2::/48,2,2a05:b0c2::/36
2a05:b0c2:9c0::/48,2,2a05:b0c2::/36
2a05:b0c2::/48,2,2a05:b0c2::/36
2a05:b0c2:a00::/48,2,2a05:b0c2::/36
2a05:b0c2:a40::/48,2,2a05:b0c2::/36
2a05:b0c2:a80::/48,2,2a05:b0c2::/36
2a05:b0c2:ac0::/48,2,2a05:b0c2::/36
2a05:b0c2:b00::/48,2,2a05:b0c2::/36
2a05:b0c2:b40::/48,2,2a05:b0c2::/36
2a05:b0c2:b80::/48,2,2a05:b0c2::/36
2a05:b0c2:bc0::/48,2,2a05:b0c2::/36
2a05:b0c2:bc::/48,2,2a05:b0c2::/36
2a05:b0c2:c00::/48,2,2a05:b0c2::/36
2a05:b0c2:c0::/48,2,2a05:b0c2::/36
2a05:b0c2:c40::/48,2,2a05:b0c2::/36
2a05:b0c2:c80::/48,2,2a05:b0c2::/36
2a05:b0c2:cb0::/48,2,2a05:b0c2::/36
2a05:b0c2:cc0::/48,2,2a05:b0c2::/36
2a05:b0c2:d00::/48,2,2a05:b0c2::/36
2a05:b0c2:d40::/48,2,2a05:b0c2::/36
2a05:b0c2:d5c::/48,2,2a05:b0c2::/36
2a05:b0c2:d80::/48,2,2a05:b0c2::/36
2a05:b0c2:dc0::/48,2,2a05:b0c2::/36
2a05:b0c2:e00::/48,2,2a05:b0c2::/36
2a05:b0c2:e40::/48,2,2a05:b0c2::/36
2a05:b0c2:e80::/48,2,2a05:b0c2::/36
2a05:b0c2:ec0::/48,2,2a05:b0c2::/36
2a05:b0c2:f00::/48,2,2a05:b0c2::/36
2a05:b0c2:f40::/48,2,2a05:b0c2::/36
2a05:b0c2:f54::/48,2,2a05:b0c2::/36
2a05:b0c2:f80::/48,2,2a05:b0c2::/36
2a05:b0c2:f98::/48,2,2a05:b0c2::/36
2a05:b0c2:fc0::/48,2,2a05:b0c2::/36
2a05:b0c2:fd9::/48,2,2a05:b0c2::/36
2a05:b0c4:1::/48,20,2a05:b0c4:1::/48
2a05:dfc1:62b0::/48,3,2a05:dfc1:62b0::/44
2a05:dfc1:91af::/48,2,2a05:dfc1:91af::/48
2a05:dfc1:cec::/48,3,2a05:dfc1:cec::/48
2a05:dfc1:cff::/48,2,2a05:dfc1:cff::/48
2a05:dfc3:fb00::/48,2,2a05:dfc3:fb00::/40
2a05:dfc4::/48,24,2a05:dfc4::/48
2a05:e186::/48,2,2a05:e186::/32
2a05:f440:8002::/48,21,2a05:f440::/29
2a06:1281:4444::/48,2,2a06:1281:4444::/48
2a06:1282::/48,2,2a06:1282::/44
2a06:1286:1100::/48,2,2a06:1286:1100::/40
2a06:1286:1200::/48,2,2a06:1286:1200::/40
2a06:1286:1300::/48,2,2a06:1286:1300::/40
2a06:1286::/48,5,2a06:1286::/40
2a06:3340::/48,5,2a06:3340::/32
2a06:5880:dd::/48,3,2a06:5880:dd::/48
2a06:98c1:3100::/48,44,2a06:98c1:3100::/48
2a06:98c1:3101::/48,46,2a06:98c1:3101::/48
2a06:98c1:3102::/48,46,2a06:98c1:3102::/48
2a06:98c1:3103::/48,46,2a06:98c1:3103::/48
2a06:98c1:3104::/48,46,2a06:98c1:3104::/48
2a06:98c1:3105::/48,46,2a06:98c1:3105::/48
2a06:98c1:3106::/48,45,2a06:98c1:3106::/48
2a06:98c1:3107::/48,47,2a06:98c1:3107::/48
2a06:98c1:3108::/48,44,2a06:98c1:3108::/48
2a06:98c1:3109::/48,44,2a06:98c1:3109::/48
2a06:98c1:310a::/48,44,2a06:98c1:310a::/48
2a06:98c1:310b::/48,46,2a06:98c1:310b::/48
2a06:98c1:310c::/48,45,2a06:98c1:310c::/48
2a06:98c1:310d::/48,45,2a06:98c1:310d::/48
2a06:98c1:310e::/48,46,2a06:98c1:310e::/48
2a06:98c1:310f::/48,45,2a06:98c1:310f::/48
2a06:98c1:3110::/48,42,2a06:98c1:3110::/48
2a06:98c1:3111::/48,42,2a06:98c1:3111::/48
